architecture,dropout,lr,node_features,train_mse,test_mse
16,0.5,0.03,overview,332.55476848126295,331.96480479712557
16,0.5,0.03,overview,296.5704945598069,297.4474138128528
16,0.5,0.03,overview,255.60212284809782,256.85733150403837
16,0.5,0.03,overview,208.6372628461496,206.83808484932703
16,0.5,0.03,overview,160.90398768204443,162.55452989005448
16,0.5,0.03,overview,115.8092804825917,116.74767255723182
16,0.5,0.03,overview,81.25936580229221,82.09858507216747
16,0.5,0.03,overview,65.04484695298721,71.56726272632024
16,0.5,0.03,overview,71.97676898104302,74.42157383998482
16,0.5,0.03,overview,95.7865011288166,97.38669150610518
16,0.5,0.03,overview,114.16482529999581,110.69741673862362
16,0.5,0.03,overview,112.99863866862579,111.77119658505923
16,0.5,0.03,overview,99.32311881525587,91.03041028279105
16,0.5,0.03,overview,75.01262990893783,66.29343792105435
16,0.5,0.03,overview,64.05105396919969,59.86468725698576
16,0.5,0.03,overview,56.530910370786565,53.07989318623658
16,0.5,0.03,overview,53.12940474514015,51.94350424957695
16,0.5,0.03,overview,53.300926703082816,57.92766607411646
16,0.5,0.03,overview,58.162697843195645,59.303675865497326
16,0.5,0.03,overview,59.68461476127124,63.52987163423597
16,0.5,0.03,overview,61.60089211026183,64.05882304443496
16,0.5,0.03,overview,60.10905383734507,62.45014705104245
16,0.5,0.03,overview,56.39509397212049,59.196993583873876
16,0.5,0.03,overview,51.11068414604252,54.32445848495872
16,0.5,0.03,overview,45.51165679597618,46.59458345821104
16,0.5,0.03,overview,41.600984755274794,40.70684660633091
16,0.5,0.03,overview,38.91427160596729,38.68487170465051
16,0.5,0.03,overview,37.10411124492844,35.564868272763974
16,0.5,0.03,overview,37.63722695537713,38.25858893906039
16,0.5,0.03,overview,38.18508394717256,38.15672172916495
16,0.5,0.03,overview,37.93473099658547,36.450341528688405
16,0.5,0.03,overview,34.97848724841279,32.700574455217144
16,0.5,0.03,overview,34.435566500465285,36.66089726576113
16,0.5,0.03,overview,32.007538237435874,34.791263386176766
16,0.5,0.03,overview,30.56872539540805,32.971945279422236
16,0.5,0.03,overview,28.05661764032278,31.940207069790137
16,0.5,0.03,overview,28.273454812651522,29.681091764108142
16,0.5,0.03,overview,28.18510882723619,29.483566904536893
16,0.5,0.03,overview,27.45119227901974,29.78214712655297
16,0.5,0.03,overview,27.781573759377032,27.80414394810846
16,0.5,0.03,overview,27.542662963833862,32.09064992576104
16,0.5,0.03,overview,25.68674262778567,29.70046833454278
16,0.5,0.03,overview,26.905459656029286,28.825192231440123
16,0.5,0.03,overview,24.810634685685248,28.188385865462454
16,0.5,0.03,overview,23.356505799534307,27.390149470075972
16,0.5,0.03,overview,24.18602211940012,24.018233656537067
16,0.5,0.03,overview,22.474063533465987,24.763516999860354
16,0.5,0.03,overview,22.331071902675315,25.79932103300273
16,0.5,0.03,overview,22.90618923737373,23.460052550619963
16,0.5,0.03,overview,23.375595602037105,23.62618770132253
16,0.5,0.03,overview,21.187068952225296,24.462554954981325
16,0.5,0.03,overview,22.112207567204212,22.909253428948425
16,0.5,0.03,overview,20.055112767376226,24.23084511664334
16,0.5,0.03,overview,19.727289097081787,24.012152139931267
16,0.5,0.03,overview,19.147621453987636,22.066955421827032
16,0.5,0.03,overview,18.914441235801128,20.859609764993138
16,0.5,0.03,overview,19.493786737390007,21.685754103181328
16,0.5,0.03,overview,17.37836838308408,18.808830794070897
16,0.5,0.03,overview,16.81915962328909,19.677136056263947
16,0.5,0.03,overview,17.37908830718791,18.64183339572479
16,0.5,0.03,overview,16.709237432373012,20.433239250137884
16,0.5,0.03,overview,16.684158162541625,17.181744070620287
16,0.5,0.03,overview,15.246045067811725,17.096736861662592
16,0.5,0.03,overview,14.472550039812369,19.061022621999463
16,0.5,0.03,overview,14.073075630393905,18.043466317125446
16,0.5,0.03,overview,13.554805214934195,16.154591753839334
16,0.5,0.03,overview,14.034238149309854,14.323606423519399
16,0.5,0.03,overview,13.15825444385634,17.378973450770253
16,0.5,0.03,overview,12.697148306395425,14.116470707656772
16,0.5,0.03,overview,12.184003290133564,14.116036891005745
16,0.5,0.03,overview,12.512454485337194,15.857299874612439
16,0.5,0.03,overview,11.607369451159895,13.379655862283522
16,0.5,0.03,overview,10.932667867405353,12.923426035420825
16,0.5,0.03,overview,10.429433032733073,13.252537932487046
16,0.5,0.03,overview,10.312190819415372,13.833405109368762
16,0.5,0.03,overview,10.350514636434303,11.742619179309802
16,0.5,0.03,overview,9.624116328835315,11.313202680591703
16,0.5,0.03,overview,9.415113316360904,10.957126056276271
16,0.5,0.03,overview,8.471717084057259,11.178270488813922
16,0.5,0.03,overview,7.592306698924984,11.380697976044145
16,0.5,0.03,overview,7.973567657832406,9.924636310049197
16,0.5,0.03,overview,7.936301023431885,10.270629842115817
