architecture,dropout,lr,node_features,train_mse,test_mse
8,0.0,0.03,keywords,329.85115938575495,328.26483174835914
8,0.0,0.03,keywords,324.3457674196922,323.0074513917522
8,0.0,0.03,keywords,318.15510831388923,316.9484509213884
8,0.0,0.03,keywords,310.6166791688895,309.5615939440379
8,0.0,0.03,keywords,301.802485769154,300.92917640010626
8,0.0,0.03,keywords,291.7421748011163,291.07460274305475
8,0.0,0.03,keywords,280.4641970555808,280.03047440768887
8,0.0,0.03,keywords,268.00935962730273,267.83851081766403
8,0.0,0.03,keywords,254.43518284059473,254.5548281634443
8,0.0,0.03,keywords,239.81825922468985,240.2533583374714
8,0.0,0.03,keywords,224.25889711173133,225.02676818069506
8,0.0,0.03,keywords,207.87667540832226,208.98583775641652
8,0.0,0.03,keywords,190.8133058794357,192.26287560760284
8,0.0,0.03,keywords,173.23198192654604,175.01220700971152
8,0.0,0.03,keywords,155.32363732291427,157.41237800844004
8,0.0,0.03,keywords,137.3010681895751,139.66735377683702
8,0.0,0.03,keywords,119.40392024395214,121.99896067762224
8,0.0,0.03,keywords,101.91563877285711,104.6717955058071
8,0.0,0.03,keywords,85.13651888627439,87.96630218612586
8,0.0,0.03,keywords,69.41329886486513,72.21426712318699
8,0.0,0.03,keywords,55.13359208548279,57.77068910518688
8,0.0,0.03,keywords,42.69385841926073,45.04079660713173
8,0.0,0.03,keywords,32.492147683998844,34.42071036118652
8,0.0,0.03,keywords,24.880313697535488,26.242513244069702
8,0.0,0.03,keywords,20.07016636320443,20.75532386267335
8,0.0,0.03,keywords,18.07480572125846,18.009356859824496
8,0.0,0.03,keywords,18.56991335321476,17.75668567872939
8,0.0,0.03,keywords,20.84245433445041,19.389371440760815
8,0.0,0.03,keywords,23.888745221744927,21.978008823706496
8,0.0,0.03,keywords,26.698565817181628,24.53178042816671
8,0.0,0.03,keywords,28.535037915671282,26.297667871688358
8,0.0,0.03,keywords,29.077331747840912,26.92322231830857
8,0.0,0.03,keywords,28.3556278890235,26.412578942221437
8,0.0,0.03,keywords,26.613144607980896,25.00951784637976
