architecture,dropout,lr,node_features,train_mse,test_mse
16,0.3,0.01,overview,324.41491804105857,323.46919281299057
16,0.3,0.01,overview,315.743237674684,315.11700044685256
16,0.3,0.01,overview,305.918046076663,305.9226737364511
16,0.3,0.01,overview,294.26305669630545,294.0392436704182
16,0.3,0.01,overview,281.392806180474,282.38149028207874
16,0.3,0.01,overview,267.6862962246657,268.0524535105015
16,0.3,0.01,overview,251.7398984045774,253.559531556834
16,0.3,0.01,overview,236.65336183256176,239.052667927333
16,0.3,0.01,overview,219.41413797877317,220.12329900838034
16,0.3,0.01,overview,203.08651128268704,204.79117144469612
16,0.3,0.01,overview,184.71238243705923,187.82927245787886
16,0.3,0.01,overview,167.86076761260978,171.76771254343652
16,0.3,0.01,overview,150.59339493253412,152.92899006072142
16,0.3,0.01,overview,132.9190933631821,136.13841611506803
16,0.3,0.01,overview,117.010935014177,120.72904544804014
16,0.3,0.01,overview,101.62864167658641,105.78349692735912
16,0.3,0.01,overview,89.14695531524018,88.19057537765374
16,0.3,0.01,overview,77.08170357278578,79.09201922988764
16,0.3,0.01,overview,67.34513148694573,68.89687641426504
16,0.3,0.01,overview,60.526676410123926,60.93930432157035
16,0.3,0.01,overview,54.76490425081429,54.394280639515394
16,0.3,0.01,overview,51.28743214299409,53.93296744751686
16,0.3,0.01,overview,50.167169764716625,55.66960826586215
16,0.3,0.01,overview,58.64454901137727,54.29895718401908
16,0.3,0.01,overview,57.33870775684759,52.460671166818074
16,0.3,0.01,overview,60.283121269035426,61.61187646097581
16,0.3,0.01,overview,66.77607386552248,64.1138178360779
16,0.3,0.01,overview,68.7981909252795,57.12092205681587
16,0.3,0.01,overview,60.78416871862743,62.44249043282925
16,0.3,0.01,overview,68.80527778337539,63.91589176702584
16,0.3,0.01,overview,60.755923445558565,56.41875211658663
16,0.3,0.01,overview,57.54146952629519,60.147163841782636
16,0.3,0.01,overview,55.874370361297466,55.38466973188458
16,0.3,0.01,overview,51.736324853477775,54.61880144260564
16,0.3,0.01,overview,52.02113241781453,48.68851969447284
16,0.3,0.01,overview,45.627440779064415,44.99687130393952
16,0.3,0.01,overview,46.59583096696461,44.79524339171448
16,0.3,0.01,overview,43.19072029683539,45.46344998131675
16,0.3,0.01,overview,42.80917933294229,45.92885768218464
16,0.3,0.01,overview,43.197418884057306,45.711208646454395
16,0.3,0.01,overview,42.797082187508785,45.20234274190284
16,0.3,0.01,overview,43.00878597728796,46.69070927885941
16,0.3,0.01,overview,41.652404943419995,44.025485157147855
16,0.3,0.01,overview,42.67126027679489,44.90525761562661
16,0.3,0.01,overview,41.259894904480056,45.77148682987072
16,0.3,0.01,overview,42.247906466772854,44.634292830682945
16,0.3,0.01,overview,42.467961367671776,43.93074837712599
16,0.3,0.01,overview,40.93855613316959,44.00925434103022
16,0.3,0.01,overview,40.210563543467764,43.751036144603304
16,0.3,0.01,overview,38.65798335523823,41.86401269915773
16,0.3,0.01,overview,37.65128297348444,41.56251278344769
16,0.3,0.01,overview,35.967905465972294,39.94950080039867
16,0.3,0.01,overview,35.85021396878845,39.386066063887256
16,0.3,0.01,overview,35.62097274204249,40.012535190045924
16,0.3,0.01,overview,34.19806441817868,35.84843902865395
16,0.3,0.01,overview,34.462135725147064,38.21039105190678
16,0.3,0.01,overview,33.34827803185753,36.6509893801199
16,0.3,0.01,overview,32.9847433214143,33.66098632758805
16,0.3,0.01,overview,31.86239201889925,33.42350826482709
16,0.3,0.01,overview,33.129498223573876,34.97266060025122
16,0.3,0.01,overview,32.81481546187072,33.548216675562784
16,0.3,0.01,overview,32.84303779677335,33.211326873302276
16,0.3,0.01,overview,31.19473074783319,34.03906283608588
16,0.3,0.01,overview,30.389704260185038,32.14101020879655
16,0.3,0.01,overview,29.029711320836245,32.71562673328849
16,0.3,0.01,overview,29.42747905082008,31.196132004993277
16,0.3,0.01,overview,28.541541113446304,33.309642583038624
16,0.3,0.01,overview,27.778316639188784,30.133422130169745
16,0.3,0.01,overview,27.593689570778395,31.33897963668287
16,0.3,0.01,overview,26.45329999980041,28.13610609127674
16,0.3,0.01,overview,26.494461662198205,29.53215863877144
16,0.3,0.01,overview,26.632094471245445,30.85251336047611
16,0.3,0.01,overview,26.422550461797865,27.25675120104524
16,0.3,0.01,overview,26.044859730272865,28.2979921325626
16,0.3,0.01,overview,25.455757385914282,27.591478657293347
16,0.3,0.01,overview,24.38929354799482,28.113884337041746
16,0.3,0.01,overview,25.103845146758008,28.559969686155213
16,0.3,0.01,overview,23.500868169784656,26.09677784902883
16,0.3,0.01,overview,24.362653305823848,26.733969716433567
16,0.3,0.01,overview,23.646141730965223,26.99798160917062
16,0.3,0.01,overview,23.158394940829016,26.4257006760359
16,0.3,0.01,overview,24.090328665475276,27.171496605237046
16,0.3,0.01,overview,22.519962837026853,25.485689711668634
16,0.3,0.01,overview,21.559892557916523,25.313068827723704
16,0.3,0.01,overview,21.955715804020958,26.767788595743532
16,0.3,0.01,overview,21.673395474761392,23.0862818090586
16,0.3,0.01,overview,21.768240655281332,24.671046361878677
16,0.3,0.01,overview,20.263128835877332,24.44508236625614
16,0.3,0.01,overview,20.294370185311646,23.874789901024172
16,0.3,0.01,overview,19.83777978962146,23.228535786540863
16,0.3,0.01,overview,19.47872527519048,21.30561954939765
16,0.3,0.01,overview,19.755771685034563,22.902513826131294
16,0.3,0.01,overview,18.442587740546898,23.419757665072186
16,0.3,0.01,overview,19.496508240846975,22.842527279516176
16,0.3,0.01,overview,19.053512024177063,22.778750638850983
16,0.3,0.01,overview,18.607986949430433,20.81567275648217
16,0.3,0.01,overview,18.6729926011851,21.506102507011377
16,0.3,0.01,overview,19.034260843892017,21.193807021208514
16,0.3,0.01,overview,17.668050289530413,21.035275981713994
16,0.3,0.01,overview,18.290085436919107,20.07753033928788
16,0.3,0.01,overview,17.635385552236627,20.331151925180126
16,0.3,0.01,overview,17.5939737795509,18.855860713401214
16,0.3,0.01,overview,17.502020684432942,21.25518853317883
16,0.3,0.01,overview,17.40413693364814,20.600989678230626
16,0.3,0.01,overview,16.95892866256321,21.578970863180395
16,0.3,0.01,overview,17.04825553220498,19.055232986660027
16,0.3,0.01,overview,16.291784352288065,19.97188130532542
16,0.3,0.01,overview,15.816287363137771,19.53364203889494
16,0.3,0.01,overview,15.159642083344464,20.490432062318835
16,0.3,0.01,overview,16.421709930705752,18.141020585970303
16,0.3,0.01,overview,14.75753424942125,18.643471563956364
16,0.3,0.01,overview,15.717855436124532,18.05924824549644
16,0.3,0.01,overview,14.978198808699288,19.924590540511193
16,0.3,0.01,overview,15.120216341364031,17.944478192323093
16,0.3,0.01,overview,14.578899179966355,17.349311469055063
16,0.3,0.01,overview,13.916488011052566,17.857328496683472
16,0.3,0.01,overview,15.185446200168887,17.647262114853877
16,0.3,0.01,overview,14.63046515288695,18.31676729023365
16,0.3,0.01,overview,15.158389758687084,19.587402724950188
16,0.3,0.01,overview,14.27813539069957,18.290251156629857
16,0.3,0.01,overview,13.28966976017578,16.794080427841763
16,0.3,0.01,overview,13.133324113215563,17.77426178323131
16,0.3,0.01,overview,12.691459325130044,16.351970770363934
16,0.3,0.01,overview,13.315673191520634,18.56979857173554
16,0.3,0.01,overview,14.028281480945397,17.233937921815535
16,0.3,0.01,overview,13.071037587733752,16.750691099181495
16,0.3,0.01,overview,13.251034523153423,15.569760770628935
16,0.3,0.01,overview,12.339950237753607,14.916962786856871
16,0.3,0.01,overview,12.665900973791816,16.101619403382873
16,0.3,0.01,overview,12.546582909737594,16.369618087809428
16,0.3,0.01,overview,12.594683284960913,16.106233204625905
16,0.3,0.01,overview,12.589973690926136,15.611115639940113
16,0.3,0.01,overview,11.537518180996226,13.943458431259067
16,0.3,0.01,overview,12.50421470121609,14.165444774250316
16,0.3,0.01,overview,11.867104712297435,14.780909678718562
16,0.3,0.01,overview,11.725140460949708,14.917989406485564
16,0.3,0.01,overview,11.103107915515471,13.175346367827826
16,0.3,0.01,overview,11.780348614758953,14.6914742697976
16,0.3,0.01,overview,11.304515088249634,15.021732648665303
16,0.3,0.01,overview,10.76308913065332,14.879149618094134
16,0.3,0.01,overview,11.250635675270834,14.166720715843159
16,0.3,0.01,overview,10.395389880407748,13.25321870017911
16,0.3,0.01,overview,10.518794509364376,13.911206845819327
16,0.3,0.01,overview,10.355640378657023,15.591691195700994
16,0.3,0.01,overview,10.858089143638393,12.990452794759832
16,0.3,0.01,overview,10.378891503906397,14.794311781457402
16,0.3,0.01,overview,10.401021657270075,13.590606223380435
16,0.3,0.01,overview,9.71649310150183,15.685367039420655
16,0.3,0.01,overview,10.02513539331982,13.45194691616857
16,0.3,0.01,overview,9.634592115169923,12.733055823766088
16,0.3,0.01,overview,9.480169308115148,12.757656083213371
16,0.3,0.01,overview,9.287514410178877,11.68043630766799
16,0.3,0.01,overview,9.753349075622962,13.35926914037889
16,0.3,0.01,overview,9.148067531696698,13.763486526503458
16,0.3,0.01,overview,9.133331208085249,12.34448133307216
16,0.3,0.01,overview,8.927087374840694,13.105784167913969
16,0.3,0.01,overview,9.139794613290835,12.754790031286847
16,0.3,0.01,overview,8.808909744058363,11.515207468319886
16,0.3,0.01,overview,8.602587648488257,12.214728994253806
16,0.3,0.01,overview,8.83703789896048,12.747681559543759
16,0.3,0.01,overview,8.303240728717384,12.229440191489509
16,0.3,0.01,overview,8.854540710806383,12.436061034080254
16,0.3,0.01,overview,8.126131970228752,11.608861900257875
16,0.3,0.01,overview,7.961743056938015,11.552543690678354
16,0.3,0.01,overview,8.275543259881925,12.283406128485831
16,0.3,0.01,overview,7.4121782232008355,11.302213346891154
16,0.3,0.01,overview,8.051205698571728,11.350413725162891
16,0.3,0.01,overview,8.142085646083608,10.689291750682504
16,0.3,0.01,overview,7.081752771193177,11.443261933424141
16,0.3,0.01,overview,7.428773189166132,12.032977372972011
16,0.3,0.01,overview,7.565607650461663,11.120785968881
16,0.3,0.01,overview,7.729302211137547,10.001975384912226
16,0.3,0.01,overview,7.685971373449366,10.82048099047001
16,0.3,0.01,overview,7.162941440869648,11.067257888796282
16,0.3,0.01,overview,7.054637823239249,11.492926652786611
16,0.3,0.01,overview,7.17014330620731,10.831631820333412
16,0.3,0.01,overview,6.993731474845317,10.631956004099413
16,0.3,0.01,overview,6.829129128039579,10.58976559156224
16,0.3,0.01,overview,6.941244629949284,10.505033591684283
16,0.3,0.01,overview,6.265721514627478,10.587930388288115
16,0.3,0.01,overview,6.504046381183268,11.465368847294306
16,0.3,0.01,overview,6.614949528136945,11.02188603458082
16,0.3,0.01,overview,6.421090055211818,10.391234042111652
16,0.3,0.01,overview,5.9080466405338194,10.871728405781996
16,0.3,0.01,overview,5.47364761333234,9.269264090768429
16,0.3,0.01,overview,5.951929918844643,11.038411645532163
16,0.3,0.01,overview,5.788440719100676,9.973382983665914
16,0.3,0.01,overview,6.01728387594879,10.019169150833648
16,0.3,0.01,overview,6.047177089271912,10.161216842668152
16,0.3,0.01,overview,5.667190341546996,8.967998171806789
16,0.3,0.01,overview,5.896740932298725,9.88352902855829
16,0.3,0.01,overview,5.591739262808599,10.705507527724317
16,0.3,0.01,overview,5.341989256430072,9.116698822415614
16,0.3,0.01,overview,5.397078545291241,9.85467888376261
16,0.3,0.01,overview,5.198417547424336,10.10923256689444
16,0.3,0.01,overview,5.12925843146865,8.803673206124055
16,0.3,0.01,overview,5.076093126092446,9.67812676152608
16,0.3,0.01,overview,4.726320463838898,8.867350033407726
16,0.3,0.01,overview,5.079462101955583,8.429810497600526
16,0.3,0.01,overview,4.829692644606009,8.039558992627054
16,0.3,0.01,overview,4.578680604529265,8.519936000332816
16,0.3,0.01,overview,4.155227824854486,8.224015344916975
16,0.3,0.01,overview,4.154918660301525,7.20398411816482
16,0.3,0.01,overview,4.055895686320785,8.624257400705627
16,0.3,0.01,overview,4.024852627502423,8.365275331362465
16,0.3,0.01,overview,4.416883028007146,8.880173044536706
16,0.3,0.01,overview,4.0354188572706144,7.605487619764337
16,0.3,0.01,overview,3.9914571147349527,8.392809688787205
16,0.3,0.01,overview,3.693876907035265,7.798472314663647
16,0.3,0.01,overview,3.8669944966681666,7.873308972481193
16,0.3,0.01,overview,3.7520110393322352,7.486317594551845
16,0.3,0.01,overview,3.5455346918048427,7.221766639793323
16,0.3,0.01,overview,3.597183511575813,7.17195430204189
16,0.3,0.01,overview,3.370395299020174,7.462446547262204
16,0.3,0.01,overview,3.3472768332792224,6.902571129181609
16,0.3,0.01,overview,3.3403901124595485,6.846662003195953
