architecture,dropout,lr,node_features,train_mse,test_mse
16,0.5,0.1,overview,321.45855232036666,325.43492705594576
16,0.5,0.1,overview,161.0722420324918,160.49897178930027
16,0.5,0.1,overview,64.05887647288087,66.05624605970802
16,0.5,0.1,overview,158.18052368281576,173.05521798250487
16,0.5,0.1,overview,91.34878120169581,89.42147246928282
16,0.5,0.1,overview,51.66430985474985,54.76669283698977
16,0.5,0.1,overview,61.42528978111473,61.06940708360745
16,0.5,0.1,overview,80.79140437173574,80.73370653919213
16,0.5,0.1,overview,79.30803088406566,76.47676498526761
16,0.5,0.1,overview,63.53993755774711,67.41424646586981
16,0.5,0.1,overview,42.89297812402682,43.507491881113914
16,0.5,0.1,overview,32.16083899093402,33.349274686295004
16,0.5,0.1,overview,35.43453766667745,40.3531170267341
16,0.5,0.1,overview,47.06220094310543,52.393067076078715
16,0.5,0.1,overview,44.541227029015815,53.06807799407697
16,0.5,0.1,overview,34.3736566968894,36.26221044811939
16,0.5,0.1,overview,24.854749514120787,25.737990146534134
16,0.5,0.1,overview,26.46559178804054,26.678087126537932
16,0.5,0.1,overview,30.57871704531394,33.554685878968925
16,0.5,0.1,overview,32.82789738376883,33.67961171124925
16,0.5,0.1,overview,31.487945492663233,32.437726825825905
16,0.5,0.1,overview,27.076014066806245,28.106157921231855
16,0.5,0.1,overview,21.929651230398836,22.235816510750162
16,0.5,0.1,overview,21.63904222683133,21.287090712223158
16,0.5,0.1,overview,23.35154424677794,24.41040429236911
16,0.5,0.1,overview,23.64625160553793,29.64293876999156
16,0.5,0.1,overview,22.97467358707929,28.75490956703509
16,0.5,0.1,overview,17.74698762547749,20.93685052312331
16,0.5,0.1,overview,16.21629852686818,17.266945552870993
16,0.5,0.1,overview,16.161746084587254,18.296813847923374
16,0.5,0.1,overview,17.70021945575138,17.612989289501353
16,0.5,0.1,overview,17.576711929269617,19.767681321207675
16,0.5,0.1,overview,15.799467705275788,17.31117916322453
16,0.5,0.1,overview,12.482644046032592,14.223731752770464
16,0.5,0.1,overview,13.065948087927964,13.997009590327764
16,0.5,0.1,overview,13.003311090137535,17.31146153771959
16,0.5,0.1,overview,13.520396168197752,14.390576739470838
16,0.5,0.1,overview,12.498400856520622,15.138579030585646
16,0.5,0.1,overview,10.702810793605853,14.454933754154649
16,0.5,0.1,overview,9.969542939793367,13.261363970894651
16,0.5,0.1,overview,10.735829871541183,12.582590573709682
16,0.5,0.1,overview,10.9492196758439,13.015810282532687
16,0.5,0.1,overview,10.15975443009637,12.45156879326453
16,0.5,0.1,overview,8.71268443186055,11.25566285877647
16,0.5,0.1,overview,8.3088349510202,9.824882273363176
16,0.5,0.1,overview,8.496417478211567,11.738183827786779
16,0.5,0.1,overview,7.994076195297404,11.38331284624586
16,0.5,0.1,overview,7.201532353893555,10.799790889056318
16,0.5,0.1,overview,6.85283873750281,9.369114791469402
16,0.5,0.1,overview,6.532340505688872,9.147819159339315
16,0.5,0.1,overview,6.117572882356798,8.652554288518898
16,0.5,0.1,overview,6.62817060087448,7.839363877500619
16,0.5,0.1,overview,5.673015437931733,8.034862677118467
16,0.5,0.1,overview,5.319409162553214,7.718658481168586
16,0.5,0.1,overview,5.37880842562773,7.805756597703073
16,0.5,0.1,overview,4.816052482521354,7.876757775329412
16,0.5,0.1,overview,4.499562228091006,6.897381715162774
16,0.5,0.1,overview,4.394124174222371,7.053732020573949
16,0.5,0.1,overview,4.606481672545632,6.8670672689853065
16,0.5,0.1,overview,3.965535211850008,6.341518836506845
16,0.5,0.1,overview,4.004066855058459,6.223800973236642
16,0.5,0.1,overview,3.7088483769376435,5.764044459713555
16,0.5,0.1,overview,3.8642331701304116,6.242652492098143
16,0.5,0.1,overview,3.8743239251384174,6.71665852349673
16,0.5,0.1,overview,3.2813170753999614,6.224914992591651
16,0.5,0.1,overview,3.175790853842302,5.416643689662336
16,0.5,0.1,overview,3.1703638365112323,5.810071375505538
16,0.5,0.1,overview,2.9369892735596026,4.938689798525281
16,0.5,0.1,overview,3.103717585643809,5.067308925358056
16,0.5,0.1,overview,2.8169603091562885,5.217101558695021
16,0.5,0.1,overview,2.897034801054974,5.276272530530298
16,0.5,0.1,overview,2.797407340361402,4.880703763362359
16,0.5,0.1,overview,2.776073922938726,4.725881606333496
16,0.5,0.1,overview,2.7685342315750816,4.456673006467474
16,0.5,0.1,overview,2.661086506732994,4.6869439805456174
16,0.5,0.1,overview,2.616850597395469,5.1710887643333345
16,0.5,0.1,overview,2.421125521157196,4.721815892247858
16,0.5,0.1,overview,2.3427918665883563,5.112831787006969
16,0.5,0.1,overview,2.462154703631783,4.652084428750063
16,0.5,0.1,overview,2.3241073004707613,4.516841536055897
16,0.5,0.1,overview,2.3575201907428904,4.708651667590161
16,0.5,0.1,overview,2.3877916185486714,4.545400284634764
16,0.5,0.1,overview,2.28719851004227,4.117682033150792
16,0.5,0.1,overview,2.151473326640138,4.8237783897444375
16,0.5,0.1,overview,2.210641591834544,4.252865393643348
16,0.5,0.1,overview,2.0053279563588413,4.022989178031781
16,0.5,0.1,overview,2.1391510064547483,3.6754570494144168
16,0.5,0.1,overview,2.062145228603992,4.025194254188462
16,0.5,0.1,overview,1.9622052988230798,4.172984826588197
16,0.5,0.1,overview,2.024709233230691,4.000638909180494
16,0.5,0.1,overview,1.9701392045927757,5.050411805970854
16,0.5,0.1,overview,1.982207822663062,4.249459396023803
16,0.5,0.1,overview,1.891110038761909,3.818853137653714
16,0.5,0.1,overview,1.852742948866081,3.784989159105728
16,0.5,0.1,overview,1.9487923809676522,3.436638607056962
16,0.5,0.1,overview,1.8428779423556467,3.7653678998747835
16,0.5,0.1,overview,1.676393825975695,4.189272163850508
16,0.5,0.1,overview,1.7361912389275254,4.164243024888909
16,0.5,0.1,overview,1.69539076376258,3.4436404529227733
16,0.5,0.1,overview,1.7392499696098536,3.5876514251540623
16,0.5,0.1,overview,1.6909356167662306,3.8007511285318274
16,0.5,0.1,overview,1.7179105623493716,3.5470962123261836
16,0.5,0.1,overview,1.640738307416361,3.2273224895931096
16,0.5,0.1,overview,1.6125127226781788,3.4126002049666355
16,0.5,0.1,overview,1.6323215473852644,3.476721943281718
16,0.5,0.1,overview,1.6427182199587573,4.073328233810098
16,0.5,0.1,overview,1.492206037240909,3.8152125830557084
16,0.5,0.1,overview,1.563813013481928,3.318038519125882
16,0.5,0.1,overview,1.4561322742395268,3.462224012058643
16,0.5,0.1,overview,1.4932903371841484,3.493473536147789
16,0.5,0.1,overview,1.6805950761360586,3.5798488307138006
16,0.5,0.1,overview,1.4203207495659593,3.3979709323291
16,0.5,0.1,overview,1.4606139325193308,3.280436592289904
16,0.5,0.1,overview,1.520745315206639,3.2888665876145184
16,0.5,0.1,overview,1.4262486952008937,2.902309751369608
16,0.5,0.1,overview,1.4779928724188236,3.367863144213625
16,0.5,0.1,overview,1.4942549413786281,3.3336075287354507
16,0.5,0.1,overview,1.4163069496007183,3.108670619266972
16,0.5,0.1,overview,1.366261163999193,3.344435770776429
16,0.5,0.1,overview,1.346415515148783,3.14621470865881
16,0.5,0.1,overview,1.4061778380672183,2.9813127258296674
16,0.5,0.1,overview,1.360455118615883,3.022556000580489
16,0.5,0.1,overview,1.354403826310986,3.4056743111315098
16,0.5,0.1,overview,1.2710652769759527,3.222243018916426
16,0.5,0.1,overview,1.3239969673058836,2.994021784751942
16,0.5,0.1,overview,1.3261331978714987,3.3189234526861515
16,0.5,0.1,overview,1.2651869771963689,3.0740194565002623
16,0.5,0.1,overview,1.2839902383062796,2.779579116218055
16,0.5,0.1,overview,1.2699946550558472,3.000396245639188
16,0.5,0.1,overview,1.1884140574914048,2.855442828623048
16,0.5,0.1,overview,1.1722020417415902,2.7914087884090057
16,0.5,0.1,overview,1.2218160786718335,2.7725560396246975
16,0.5,0.1,overview,1.2187647228696536,2.6947957199853874
16,0.5,0.1,overview,1.1211971393299738,2.9744115073799935
16,0.5,0.1,overview,1.11247009918184,2.955994060598316
16,0.5,0.1,overview,1.1457369002850992,2.6370643876173547
16,0.5,0.1,overview,1.087788745275956,2.6414512091187103
16,0.5,0.1,overview,1.038637224888704,2.5917524015002757
16,0.5,0.1,overview,1.134414490414827,2.4107881250167478
16,0.5,0.1,overview,1.2752299774014857,3.20425281984051
16,0.5,0.1,overview,1.1414442597231838,3.0581949117436613
16,0.5,0.1,overview,1.129154127086393,2.991095895724825
16,0.5,0.1,overview,1.0897853751759723,2.5365103527153066
16,0.5,0.1,overview,1.0199023220682883,2.514372775526076
16,0.5,0.1,overview,1.1031755719631837,2.335022887775481
16,0.5,0.1,overview,1.067128002815502,2.5093524069381297
16,0.5,0.1,overview,1.0408086909813414,2.2740692029453444
16,0.5,0.1,overview,1.0005281547955556,2.419826844905789
16,0.5,0.1,overview,1.0236676313240545,2.5956597006511597
16,0.5,0.1,overview,0.9659184096570907,2.5461359877051852
16,0.5,0.1,overview,0.9673773006667802,2.3188498992104223
16,0.5,0.1,overview,0.9926243175394457,2.5923649170509897
16,0.5,0.1,overview,0.9730218633916636,2.401785603119835
16,0.5,0.1,overview,0.9775582178202223,2.753022512079457
16,0.5,0.1,overview,0.9091426579223952,2.6219583035271343
16,0.5,0.1,overview,1.062518295318478,2.5279705886386767
16,0.5,0.1,overview,0.8611786588212471,2.405413803896915
16,0.5,0.1,overview,0.939419375741189,2.803440075868431
16,0.5,0.1,overview,0.9049222701993428,2.5972950799468433
16,0.5,0.1,overview,0.9546485775092687,2.1701466643782705
16,0.5,0.1,overview,0.9172444772961301,2.141475694695907
16,0.5,0.1,overview,1.039734395605469,2.6693393126167844
16,0.5,0.1,overview,0.8804723493016555,2.1610692431820886
16,0.5,0.1,overview,0.8386774328033404,2.100547246858245
16,0.5,0.1,overview,0.8897339013644258,2.139752903993022
16,0.5,0.1,overview,0.8884637662348244,2.1854636206374605
16,0.5,0.1,overview,0.9300809155072554,2.8467600039246723
16,0.5,0.1,overview,0.7958308253833715,2.3366303317706145
16,0.5,0.1,overview,1.041901160738096,2.51024200214681
16,0.5,0.1,overview,0.7853831539142248,2.569193639016588
16,0.5,0.1,overview,0.8639278634260681,2.4774961274830707
16,0.5,0.1,overview,0.7649305324224565,2.2192019073874603
16,0.5,0.1,overview,0.9906369423599443,2.073391551299432
16,0.5,0.1,overview,0.7350436120384309,2.0925945121593794
16,0.5,0.1,overview,0.8442929498131894,2.3665314609430346
16,0.5,0.1,overview,0.7683486954695551,2.1373349207270316
16,0.5,0.1,overview,0.827394188443514,2.359099864251621
16,0.5,0.1,overview,0.7166982591226653,1.9064608881206968
16,0.5,0.1,overview,0.7487377499387411,2.1231911014072704
16,0.5,0.1,overview,0.7584953963052163,2.0220909108732084
16,0.5,0.1,overview,0.7046024599240545,2.1035449768246206
16,0.5,0.1,overview,0.7139305383989463,2.1629713218363706
16,0.5,0.1,overview,0.6782086110861117,2.3573326694174086
16,0.5,0.1,overview,0.6879225083260052,2.0078405994804585
16,0.5,0.1,overview,0.6551334385047978,1.9298589723838067
16,0.5,0.1,overview,0.6834046448543551,2.1306594364025764
16,0.5,0.1,overview,0.6821614842142375,2.2240765031346297
16,0.5,0.1,overview,0.7527684402906418,2.2018859847175922
16,0.5,0.1,overview,0.6640762580281205,1.8230539800242902
16,0.5,0.1,overview,0.7748537638624202,2.4489502514494323
16,0.5,0.1,overview,0.6216248496890159,1.8314063568786416
16,0.5,0.1,overview,0.6008565569900853,1.917091900952715
16,0.5,0.1,overview,0.6158299630238799,2.0526013366634817
16,0.5,0.1,overview,0.598043880826826,1.86064094362609
16,0.5,0.1,overview,0.6269961009029298,1.9925276846780067
16,0.5,0.1,overview,0.5799105502601597,1.8643474131478142
16,0.5,0.1,overview,0.759591411795496,2.216031203995057
16,0.5,0.1,overview,0.5868547125944498,1.8601002688112105
16,0.5,0.1,overview,0.6507850738557845,2.070659578532701
16,0.5,0.1,overview,0.7225215621685858,2.4213198412380827
16,0.5,0.1,overview,0.5667197984201081,2.0619661875117865
16,0.5,0.1,overview,0.6616846787946895,1.9152199931032832
16,0.5,0.1,overview,0.5833655941332034,2.0177350099155458
16,0.5,0.1,overview,0.5142275781233403,1.9622514574853092
16,0.5,0.1,overview,0.5418680745694066,1.9507853273200921
16,0.5,0.1,overview,0.47967661475443424,1.8697094643417331
16,0.5,0.1,overview,0.5983961307483906,2.1478096310223798
16,0.5,0.1,overview,0.48450310100179816,1.9097505242655834
16,0.5,0.1,overview,0.5844570456003916,1.8981830719153607
16,0.5,0.1,overview,0.5364402150607952,2.0488283394301883
16,0.5,0.1,overview,0.5130476821641556,2.019801723563503
16,0.5,0.1,overview,0.6477052310302902,1.6717297622449532
16,0.5,0.1,overview,0.45394526050509837,1.8083755588411117
16,0.5,0.1,overview,0.586249491257136,2.0920470447940467
16,0.5,0.1,overview,0.7391242631454572,2.0720353191405008
16,0.5,0.1,overview,0.470020093360782,1.7795144042812057
16,0.5,0.1,overview,0.5028050184279538,2.0973419321991016
16,0.5,0.1,overview,0.6067944710687002,1.719117625767428
16,0.5,0.1,overview,0.4243158543898926,1.7003231615347658
16,0.5,0.1,overview,0.5402004728218397,1.9398062318439107
16,0.5,0.1,overview,0.4222175447272669,1.7661210994964969
16,0.5,0.1,overview,0.4621808978996804,1.8492900677787325
16,0.5,0.1,overview,0.5576382765820087,2.1881022535553356
16,0.5,0.1,overview,0.41798893388221786,1.721433831334494
16,0.5,0.1,overview,0.47954235915765414,1.6593307768326695
16,0.5,0.1,overview,0.4658507307699577,1.7370820840231938
16,0.5,0.1,overview,0.419768025121284,1.790688407975645
16,0.5,0.1,overview,0.4481432850431405,1.6251905061424656
16,0.5,0.1,overview,0.3936079103399364,1.7770807656935272
16,0.5,0.1,overview,0.3853653156131111,1.7038554472254612
16,0.5,0.1,overview,0.3730239094566237,1.7355879090575144
16,0.5,0.1,overview,0.3669433515529341,1.5807812200937619
16,0.5,0.1,overview,0.3500708770798628,1.5751326344444179
16,0.5,0.1,overview,0.3669146718632145,1.5896967058751255
16,0.5,0.1,overview,0.3616638941971317,1.6714087512083775
16,0.5,0.1,overview,0.3665917010630912,1.6392462357411943
16,0.5,0.1,overview,0.36536345937882914,1.696470246058848
16,0.5,0.1,overview,0.3623993974750881,1.719208890195034
16,0.5,0.1,overview,0.34274612062968185,1.5395850650553446
16,0.5,0.1,overview,0.355650917476139,1.6062454217061553
16,0.5,0.1,overview,0.3377236566036252,1.6141413777766338
16,0.5,0.1,overview,0.351730536036966,1.6681101503340017
16,0.5,0.1,overview,0.3832347085199309,1.9598004061670156
16,0.5,0.1,overview,0.4313686181370227,1.622011133478224
16,0.5,0.1,overview,0.3783007781711645,1.6625207988904722
16,0.5,0.1,overview,0.30611747226129754,1.5602234609862182
16,0.5,0.1,overview,0.3183397511427039,1.5385815556310416
16,0.5,0.1,overview,0.3150010730116371,1.6357598182716875
16,0.5,0.1,overview,0.300537663276672,1.5823239522145083
16,0.5,0.1,overview,0.3038243428164711,1.6049196537903858
