architecture,dropout,lr,node_features,train_mse,test_mse
8,0.3,0.01,keywords,333.70281782330756,334.94868412168097
8,0.3,0.01,keywords,330.71401257071716,331.8306522548843
8,0.3,0.01,keywords,327.70810722216305,329.05115757529603
8,0.3,0.01,keywords,324.61670216813627,325.8653779259487
8,0.3,0.01,keywords,321.39330601695144,322.50698792948776
8,0.3,0.01,keywords,317.55515849034606,319.25558334006405
8,0.3,0.01,keywords,314.0672774321827,315.13112263920584
8,0.3,0.01,keywords,310.0511203349018,310.90860861831464
8,0.3,0.01,keywords,305.9763556020696,307.3173594478087
8,0.3,0.01,keywords,301.557189571232,302.5955047787548
8,0.3,0.01,keywords,296.6674575471052,298.0199023965782
8,0.3,0.01,keywords,292.011660138492,292.9664613065302
8,0.3,0.01,keywords,287.1022170888976,288.3618747261046
8,0.3,0.01,keywords,281.6529399471552,283.0579019356071
8,0.3,0.01,keywords,275.84261803688975,278.38463815543366
8,0.3,0.01,keywords,270.66802815025227,272.19787956511254
8,0.3,0.01,keywords,265.656352384867,265.9576911554637
8,0.3,0.01,keywords,259.0430353586433,259.74936065678247
8,0.3,0.01,keywords,252.8380708120031,253.33525838838602
8,0.3,0.01,keywords,245.7769982271252,246.84831574456908
8,0.3,0.01,keywords,239.47540937411205,241.2696477180244
8,0.3,0.01,keywords,232.41569853517237,233.43810874446152
8,0.3,0.01,keywords,226.24521164559755,226.6868394950248
8,0.3,0.01,keywords,220.70782343452174,218.62701353031892
8,0.3,0.01,keywords,212.048262386438,212.55579941277398
8,0.3,0.01,keywords,205.39973040112304,205.65612877661917
8,0.3,0.01,keywords,197.83255511121084,199.69136208956346
8,0.3,0.01,keywords,189.47534058100095,190.79372834045924
8,0.3,0.01,keywords,182.22111003757692,181.8497447837929
8,0.3,0.01,keywords,175.58564522983949,176.13536730201122
8,0.3,0.01,keywords,168.13992634007855,169.88601283199574
8,0.3,0.01,keywords,160.73299477445104,160.1013991135282
8,0.3,0.01,keywords,153.2429142575394,156.56913171568956
8,0.3,0.01,keywords,146.43441733621805,146.59805898991843
8,0.3,0.01,keywords,137.72761228353264,137.7864569355685
8,0.3,0.01,keywords,130.71878684112318,132.03044710167657
8,0.3,0.01,keywords,123.84959428877643,124.49958318379606
8,0.3,0.01,keywords,115.81715702500227,118.97032897328519
