model,architecture,dropout,lr,node_features,edge_features,train_mse,test_mse
SAGE,"(20,)",0.3,0.03,keywords,cast,332.9598388671875,334.3077697753906
SAGE,"(20,)",0.3,0.03,keywords,cast,311.9051513671875,312.7349548339844
SAGE,"(20,)",0.3,0.03,keywords,cast,283.2126159667969,283.7418518066406
SAGE,"(20,)",0.3,0.03,keywords,cast,247.43023681640625,248.1416015625
SAGE,"(20,)",0.3,0.03,keywords,cast,206.5925750732422,206.99386596679688
SAGE,"(20,)",0.3,0.03,keywords,cast,161.3764190673828,160.6445770263672
SAGE,"(20,)",0.3,0.03,keywords,cast,114.66619110107422,113.70303344726562
SAGE,"(20,)",0.3,0.03,keywords,cast,73.65481567382812,73.37655639648438
SAGE,"(20,)",0.3,0.03,keywords,cast,38.81888961791992,38.6163330078125
SAGE,"(20,)",0.3,0.03,keywords,cast,18.625076293945312,17.430524826049805
SAGE,"(20,)",0.3,0.03,keywords,cast,13.896272659301758,15.067963600158691
SAGE,"(20,)",0.3,0.03,keywords,cast,28.19646644592285,26.332948684692383
SAGE,"(20,)",0.3,0.03,keywords,cast,48.555171966552734,47.67975616455078
SAGE,"(20,)",0.3,0.03,keywords,cast,61.40180587768555,63.754974365234375
SAGE,"(20,)",0.3,0.03,keywords,cast,62.08281326293945,61.42707443237305
SAGE,"(20,)",0.3,0.03,keywords,cast,53.12990188598633,54.95467758178711
SAGE,"(20,)",0.3,0.03,keywords,cast,41.0294189453125,40.46656799316406
SAGE,"(20,)",0.3,0.03,keywords,cast,23.569963455200195,24.804431915283203
SAGE,"(20,)",0.3,0.03,keywords,cast,15.664851188659668,15.32201099395752
SAGE,"(20,)",0.3,0.03,keywords,cast,11.127768516540527,10.184882164001465
SAGE,"(20,)",0.3,0.03,keywords,cast,10.742490768432617,10.363261222839355
SAGE,"(20,)",0.3,0.03,keywords,cast,12.914813995361328,12.315191268920898
SAGE,"(20,)",0.3,0.03,keywords,cast,16.51522445678711,16.136730194091797
SAGE,"(20,)",0.3,0.03,keywords,cast,20.939451217651367,20.40752601623535
SAGE,"(20,)",0.3,0.03,keywords,cast,22.433366775512695,22.524349212646484
SAGE,"(20,)",0.3,0.03,keywords,cast,23.09585189819336,21.7446231842041
SAGE,"(20,)",0.3,0.03,keywords,cast,23.74448013305664,22.887557983398438
SAGE,"(20,)",0.3,0.03,keywords,cast,20.806089401245117,20.96961212158203
SAGE,"(20,)",0.3,0.03,keywords,cast,16.97203826904297,17.013877868652344
SAGE,"(20,)",0.3,0.03,keywords,cast,13.540892601013184,13.095908164978027
SAGE,"(20,)",0.3,0.03,keywords,cast,9.91729736328125,9.448288917541504
SAGE,"(20,)",0.3,0.03,keywords,cast,8.153096199035645,8.008973121643066
SAGE,"(20,)",0.3,0.03,keywords,cast,7.243261814117432,7.016219615936279
SAGE,"(20,)",0.3,0.03,keywords,cast,7.717158317565918,7.328636169433594
SAGE,"(20,)",0.3,0.03,keywords,cast,8.395108222961426,9.360067367553711
SAGE,"(20,)",0.3,0.03,keywords,cast,10.231101989746094,10.930323600769043
SAGE,"(20,)",0.3,0.03,keywords,cast,10.242208480834961,10.683424949645996
SAGE,"(20,)",0.3,0.03,keywords,cast,10.787177085876465,11.630534172058105
SAGE,"(20,)",0.3,0.03,keywords,cast,9.747858047485352,10.274018287658691
SAGE,"(20,)",0.3,0.03,keywords,cast,8.405349731445312,8.485450744628906
SAGE,"(20,)",0.3,0.03,keywords,cast,7.548969745635986,8.984762191772461
SAGE,"(20,)",0.3,0.03,keywords,cast,6.681132793426514,6.998040676116943
SAGE,"(20,)",0.3,0.03,keywords,cast,5.781505584716797,6.425533771514893
SAGE,"(20,)",0.3,0.03,keywords,cast,5.643957614898682,6.090615749359131
SAGE,"(20,)",0.3,0.03,keywords,cast,5.873747825622559,6.475648880004883
SAGE,"(20,)",0.3,0.03,keywords,cast,6.508921146392822,6.7462921142578125
SAGE,"(20,)",0.3,0.03,keywords,cast,6.5288166999816895,6.750813007354736
SAGE,"(20,)",0.3,0.03,keywords,cast,6.853463172912598,6.950555324554443
SAGE,"(20,)",0.3,0.03,keywords,cast,6.611870288848877,7.4314985275268555
SAGE,"(20,)",0.3,0.03,keywords,cast,6.2450432777404785,6.089816570281982
SAGE,"(20,)",0.3,0.03,keywords,cast,5.305246829986572,5.143093109130859
SAGE,"(20,)",0.3,0.03,keywords,cast,5.133885860443115,4.966529369354248
SAGE,"(20,)",0.3,0.03,keywords,cast,4.612738132476807,4.423696041107178
SAGE,"(20,)",0.3,0.03,keywords,cast,4.534093856811523,4.611947059631348
SAGE,"(20,)",0.3,0.03,keywords,cast,4.230453014373779,4.910163402557373
SAGE,"(20,)",0.3,0.03,keywords,cast,4.623799800872803,5.118833065032959
SAGE,"(20,)",0.3,0.03,keywords,cast,4.818244934082031,4.910086631774902
SAGE,"(20,)",0.3,0.03,keywords,cast,4.856765270233154,5.188633441925049
SAGE,"(20,)",0.3,0.03,keywords,cast,4.451311111450195,4.707712173461914
SAGE,"(20,)",0.3,0.03,keywords,cast,4.076272010803223,4.207001686096191
SAGE,"(20,)",0.3,0.03,keywords,cast,3.831061363220215,4.660706520080566
SAGE,"(20,)",0.3,0.03,keywords,cast,3.7651214599609375,3.7501132488250732
SAGE,"(20,)",0.3,0.03,keywords,cast,3.6815733909606934,3.894580364227295
SAGE,"(20,)",0.3,0.03,keywords,cast,3.621215343475342,3.543527603149414
SAGE,"(20,)",0.3,0.03,keywords,cast,3.5860395431518555,4.059057712554932
SAGE,"(20,)",0.3,0.03,keywords,cast,3.6327686309814453,3.730154514312744
