architecture,dropout,lr,node_features,train_mse,test_mse
8,0.5,0.01,keywords,315.18323612719985,321.44678697724504
8,0.5,0.01,keywords,312.1453057311447,318.08083281889816
8,0.5,0.01,keywords,308.582777006186,314.3816935789424
8,0.5,0.01,keywords,304.19585299181585,310.0896483922436
8,0.5,0.01,keywords,299.8045001136885,305.01122834065706
8,0.5,0.01,keywords,294.9105944398376,300.4681607204073
8,0.5,0.01,keywords,289.3594778644121,294.0379228464586
8,0.5,0.01,keywords,283.85015927327623,288.55661843725
8,0.5,0.01,keywords,277.62179022461015,282.3649711362045
8,0.5,0.01,keywords,270.98554918307764,275.61934016628095
8,0.5,0.01,keywords,264.7777830839452,269.2885986919611
8,0.5,0.01,keywords,257.4532739031422,263.00188146026284
8,0.5,0.01,keywords,250.56138604212182,255.7536159802296
8,0.5,0.01,keywords,241.92595792274713,247.10017947333944
8,0.5,0.01,keywords,234.73153401111503,238.50346065697858
8,0.5,0.01,keywords,226.248768045445,233.45065517363912
8,0.5,0.01,keywords,217.36196505271104,224.4821311709253
8,0.5,0.01,keywords,209.96630935257633,212.48598206879407
8,0.5,0.01,keywords,200.63672209849238,204.27511554504952
8,0.5,0.01,keywords,191.63181035752794,194.64467908099016
8,0.5,0.01,keywords,184.111819010548,187.56331863672978
8,0.5,0.01,keywords,174.04330392930436,173.50866799569664
8,0.5,0.01,keywords,167.2602462884019,168.27813767537515
8,0.5,0.01,keywords,155.91301771673284,157.94624884397987
8,0.5,0.01,keywords,147.26230201018308,151.9586415158727
8,0.5,0.01,keywords,138.04174058692857,142.16762970980167
8,0.5,0.01,keywords,129.2208125556237,131.04897609898387
8,0.5,0.01,keywords,121.32602699789766,124.7963415542971
8,0.5,0.01,keywords,113.1844990258491,112.93403176898138
8,0.5,0.01,keywords,107.08180138513424,108.91164284495137
8,0.5,0.01,keywords,96.66560983976609,103.92611517110583
8,0.5,0.01,keywords,89.61770174548526,90.54744166121725
8,0.5,0.01,keywords,82.11736568773013,82.3583789219617
8,0.5,0.01,keywords,77.56871676931381,79.5244338334464
8,0.5,0.01,keywords,70.2177156539372,74.34019672714317
8,0.5,0.01,keywords,66.73214080147967,68.4386429919333
8,0.5,0.01,keywords,60.34318946881195,60.27911208647101
8,0.5,0.01,keywords,54.57383225785177,56.48200860964876
8,0.5,0.01,keywords,53.6490080652318,53.49127230424699
8,0.5,0.01,keywords,48.86636176418845,49.27439735812038
8,0.5,0.01,keywords,47.65074090811546,50.336019133084136
8,0.5,0.01,keywords,45.36849064216124,45.15449321209051
8,0.5,0.01,keywords,40.667295764108154,42.08781330752989
8,0.5,0.01,keywords,42.83585728481711,40.671617902271244
8,0.5,0.01,keywords,40.169979599611224,40.276603953698164
8,0.5,0.01,keywords,40.10723685362762,38.526239383335685
8,0.5,0.01,keywords,40.97972936994211,43.8536237468425
8,0.5,0.01,keywords,40.508682867605685,36.84887068784014
8,0.5,0.01,keywords,40.00354906908394,43.494893293851376
8,0.5,0.01,keywords,42.57455982190798,45.73019073849983
8,0.5,0.01,keywords,40.95028818617048,42.844574010663266
8,0.5,0.01,keywords,39.68310562449054,41.24896064876265
8,0.5,0.01,keywords,41.83354303936968,45.02628155175528
8,0.5,0.01,keywords,42.58322529958901,43.113947933352364
8,0.5,0.01,keywords,38.79281395850376,44.50332668993154
8,0.5,0.01,keywords,40.825441512871755,41.933574440157386
8,0.5,0.01,keywords,39.145564665996496,38.771635177894936
8,0.5,0.01,keywords,40.35624841580128,37.897960636818304
8,0.5,0.01,keywords,39.86849951679714,41.052809287439416
8,0.5,0.01,keywords,40.26961626989666,41.86439925820681
8,0.5,0.01,keywords,36.904961413736594,36.87657005677069
8,0.5,0.01,keywords,35.91971532371074,39.65838369010586
8,0.5,0.01,keywords,35.02594921945487,36.73967069093879
8,0.5,0.01,keywords,36.36027637970956,34.5921094756328
8,0.5,0.01,keywords,34.393620871417504,40.060666854413874
8,0.5,0.01,keywords,34.79613098292696,37.4040799251095
8,0.5,0.01,keywords,32.75192741774248,33.7994824032378
8,0.5,0.01,keywords,34.04417384112546,34.42952879495955
8,0.5,0.01,keywords,32.64613456372914,38.15368003044779
8,0.5,0.01,keywords,33.49459241791514,34.43077438118471
8,0.5,0.01,keywords,32.732058822218555,33.444938760496946
8,0.5,0.01,keywords,32.17475477167544,30.974347649079473
8,0.5,0.01,keywords,32.27590038887067,33.19933822869639
8,0.5,0.01,keywords,31.328165696957434,32.768354844598896
8,0.5,0.01,keywords,32.11929865993111,30.61091500666835
8,0.5,0.01,keywords,29.50849425633914,30.695951468475887
8,0.5,0.01,keywords,29.430752090244724,32.221110915508056
8,0.5,0.01,keywords,32.02823966494748,34.41821194705561
8,0.5,0.01,keywords,29.962946452645493,32.99504366329576
8,0.5,0.01,keywords,30.604824278734075,27.918732038841835
8,0.5,0.01,keywords,29.443248843635242,31.005690517087974
8,0.5,0.01,keywords,29.41361349781976,29.417870814828373
8,0.5,0.01,keywords,29.287715493064617,29.271818362539655
8,0.5,0.01,keywords,28.974984106271403,29.96042385493366
8,0.5,0.01,keywords,27.96534543712901,28.694753192404693
8,0.5,0.01,keywords,27.941269765176145,29.183779676909886
8,0.5,0.01,keywords,27.66090982594775,30.945595105066616
8,0.5,0.01,keywords,27.03772285602465,29.964492426515218
8,0.5,0.01,keywords,26.143551978263467,25.378528641140548
8,0.5,0.01,keywords,26.724362729187543,27.85512857236367
8,0.5,0.01,keywords,25.039749994825087,30.80410913963081
8,0.5,0.01,keywords,26.194080949340325,23.174302170222468
