architecture,dropout,lr,node_features,train_mse,test_mse
24,0.5,0.03,keywords,320.4492302336742,325.5555577738644
24,0.5,0.03,keywords,303.2665107535944,308.3471885551171
24,0.5,0.03,keywords,283.8386030042827,288.9438108346091
24,0.5,0.03,keywords,260.1618402686219,264.20751965941344
24,0.5,0.03,keywords,231.99382258507865,235.71141269870432
24,0.5,0.03,keywords,203.63214125918392,206.96521272334783
24,0.5,0.03,keywords,170.40519386512148,170.56411362366234
24,0.5,0.03,keywords,136.8670732989797,138.97495593548473
24,0.5,0.03,keywords,106.40279678685464,106.55793572983124
24,0.5,0.03,keywords,79.55549346044293,86.609950685769
24,0.5,0.03,keywords,58.50938981348823,57.29587382455326
24,0.5,0.03,keywords,45.68820307936058,48.49831304771272
24,0.5,0.03,keywords,40.719351244218856,42.2187550115797
24,0.5,0.03,keywords,50.410538109005984,50.42984925743707
24,0.5,0.03,keywords,57.565425827404965,62.80783160619048
24,0.5,0.03,keywords,69.8291186469938,71.02010690264736
24,0.5,0.03,keywords,74.48349403596393,77.11123871720615
24,0.5,0.03,keywords,68.80794138764783,72.97683835503159
24,0.5,0.03,keywords,62.20338380255231,60.250541511863105
24,0.5,0.03,keywords,54.79081865472568,47.244343249547335
24,0.5,0.03,keywords,46.53432618377552,43.83924322787113
24,0.5,0.03,keywords,35.96971193547408,37.800452281776785
24,0.5,0.03,keywords,32.451206366307176,37.37697255020263
24,0.5,0.03,keywords,31.070846912069086,30.620351330938238
24,0.5,0.03,keywords,31.486250288244385,32.075438938055974
24,0.5,0.03,keywords,32.46900454875252,34.16736603447907
24,0.5,0.03,keywords,32.06495995635574,36.17422392364975
24,0.5,0.03,keywords,35.048320703310814,35.83818459887425
24,0.5,0.03,keywords,33.89219294417876,36.40221546233356
24,0.5,0.03,keywords,33.46484539940272,35.00895174157733
24,0.5,0.03,keywords,31.483186668878066,35.46232632835981
24,0.5,0.03,keywords,28.662572079651667,30.043133584045933
24,0.5,0.03,keywords,26.098814490813034,27.16434011708357
24,0.5,0.03,keywords,24.140233815381887,27.821284683232676
24,0.5,0.03,keywords,20.262803125056525,23.978613229224397
24,0.5,0.03,keywords,19.816681914107814,22.48664640217675
24,0.5,0.03,keywords,19.561202810258347,23.897787637306394
24,0.5,0.03,keywords,20.370660427549826,24.389075001454973
24,0.5,0.03,keywords,19.98417598542708,25.289813048527105
24,0.5,0.03,keywords,20.495339518132266,27.799607438927747
24,0.5,0.03,keywords,20.832673335028115,25.072059348922927
24,0.5,0.03,keywords,18.12070478256394,24.97724305547735
24,0.5,0.03,keywords,16.974689692168187,20.512043375964076
24,0.5,0.03,keywords,15.694933671070581,20.99466338752318
24,0.5,0.03,keywords,15.427598742850732,17.108396620956658
24,0.5,0.03,keywords,14.957406132075274,18.199870731642847
24,0.5,0.03,keywords,14.343641698946433,18.036267324128193
24,0.5,0.03,keywords,14.342857160211118,18.91526847118518
24,0.5,0.03,keywords,13.187732023206719,16.15184270045956
24,0.5,0.03,keywords,13.947882502726726,17.029205803191058
24,0.5,0.03,keywords,12.744444465519363,17.40629908706116
24,0.5,0.03,keywords,12.061546143239891,14.477320755942195
24,0.5,0.03,keywords,11.117511187701798,15.797963968905275
24,0.5,0.03,keywords,10.272232953936276,14.571388445693572
24,0.5,0.03,keywords,10.187784639928946,13.0274785886772
24,0.5,0.03,keywords,9.589644632246051,11.897106426265871
24,0.5,0.03,keywords,9.003691425374011,12.904411854521902
24,0.5,0.03,keywords,9.043149091620919,12.332859923981033
24,0.5,0.03,keywords,8.33625016774746,10.908362251406336
24,0.5,0.03,keywords,8.157287389355725,9.724814463132926
24,0.5,0.03,keywords,7.05934860178434,9.520408742925852
24,0.5,0.03,keywords,6.772962480147208,9.160774127757806
24,0.5,0.03,keywords,6.322720182239603,9.477064980969535
24,0.5,0.03,keywords,6.25453153161468,8.64199520063113
24,0.5,0.03,keywords,5.498457946287721,8.92171123524241
24,0.5,0.03,keywords,5.123951593672182,9.390806288421668
24,0.5,0.03,keywords,4.953840555620543,8.51193542120748
24,0.5,0.03,keywords,5.274315648369762,7.640152741065525
24,0.5,0.03,keywords,4.1811647469050675,7.771504632805311
24,0.5,0.03,keywords,4.054493895625827,6.570594706790395
24,0.5,0.03,keywords,3.7956501425329137,6.787285471835115
24,0.5,0.03,keywords,3.7033145061437165,5.808000444594386
24,0.5,0.03,keywords,3.640870964554623,5.618963886263977
24,0.5,0.03,keywords,3.5102522628589914,5.520326865054547
24,0.5,0.03,keywords,3.2098293281881416,5.19640344708452
24,0.5,0.03,keywords,3.1911604863460847,4.9536400351201655
24,0.5,0.03,keywords,2.9670651630725993,4.645888745192433
24,0.5,0.03,keywords,2.7971994353278062,4.971818813837173
24,0.5,0.03,keywords,2.7797024292460755,5.140793354176754
24,0.5,0.03,keywords,2.65274064486427,3.9714541858317336
24,0.5,0.03,keywords,2.5604948944017187,3.4144426106859234
24,0.5,0.03,keywords,2.567951151535482,3.633909850216706
24,0.5,0.03,keywords,2.3253159283613503,3.8014790653029342
24,0.5,0.03,keywords,2.339350419810569,4.263925522449145
24,0.5,0.03,keywords,2.23544658517502,3.5684380370437583
24,0.5,0.03,keywords,2.257584106345002,3.819589397849975
24,0.5,0.03,keywords,2.2906604083133293,3.529979162555375
24,0.5,0.03,keywords,2.1131865403468577,3.7072997232215794
24,0.5,0.03,keywords,2.128857152075285,3.5460232249362544
24,0.5,0.03,keywords,1.9426142322744864,3.227892578026867
24,0.5,0.03,keywords,2.1101093232220944,3.7901884709444063
24,0.5,0.03,keywords,1.9836734337336088,3.1508166805119533
24,0.5,0.03,keywords,1.8096863286337808,3.0296739138994053
24,0.5,0.03,keywords,1.7862822577188027,3.1502178126216114
24,0.5,0.03,keywords,1.7886888231376763,3.354673111645337
24,0.5,0.03,keywords,1.6916628197921009,3.314672308425082
24,0.5,0.03,keywords,1.9193670758610302,3.2625794486584545
24,0.5,0.03,keywords,1.7636437424946803,3.0121750785629
24,0.5,0.03,keywords,1.6954813045944286,3.294556058688972
24,0.5,0.03,keywords,1.5519670517478092,2.9279089413892354
24,0.5,0.03,keywords,1.5850821179479333,2.8924574991202743
24,0.5,0.03,keywords,1.6070868364069852,3.0841067881577193
24,0.5,0.03,keywords,1.4458699673318691,2.9128849427343653
24,0.5,0.03,keywords,1.475162615387089,2.645519611123
24,0.5,0.03,keywords,1.4273190476087132,3.139135966529319
24,0.5,0.03,keywords,1.4488558592694611,2.854846652403003
24,0.5,0.03,keywords,1.3583852030773673,2.715130189780058
24,0.5,0.03,keywords,1.4925872825774158,2.7091846672077953
24,0.5,0.03,keywords,1.3767733547596268,2.966364266268461
24,0.5,0.03,keywords,1.284418695451621,2.6940138867985515
24,0.5,0.03,keywords,1.335398426348718,2.9737495979401047
24,0.5,0.03,keywords,1.3154817231392597,2.991793150852936
24,0.5,0.03,keywords,1.2205626511985128,3.108280316263938
24,0.5,0.03,keywords,1.3011144978225402,2.434167983650443
24,0.5,0.03,keywords,1.1522308428832448,2.352476483391599
24,0.5,0.03,keywords,1.1989807168213942,2.6384032725718334
24,0.5,0.03,keywords,1.1762480380811666,2.5916496157425803
24,0.5,0.03,keywords,1.154249214961087,2.400351350325447
24,0.5,0.03,keywords,1.1748166233505313,2.579622108236908
24,0.5,0.03,keywords,1.13948029686277,2.716016144340784
24,0.5,0.03,keywords,1.085083636710076,2.666019689038648
24,0.5,0.03,keywords,1.0951311290501684,2.6416546239154663
24,0.5,0.03,keywords,1.0867203157983163,2.424695218751299
24,0.5,0.03,keywords,1.051063643566977,2.4220211478605878
24,0.5,0.03,keywords,1.1405781382050741,2.439905472052798
24,0.5,0.03,keywords,1.0541433097188466,2.452406097293715
24,0.5,0.03,keywords,1.0281757322640093,2.301021203330978
24,0.5,0.03,keywords,1.0019457232341462,2.2485735720050273
24,0.5,0.03,keywords,1.0584938757494338,2.5804966606472304
24,0.5,0.03,keywords,1.043880116953009,2.246390114618254
24,0.5,0.03,keywords,0.9049576182256733,2.3719305104856137
24,0.5,0.03,keywords,0.9427278613822703,2.298357646218125
24,0.5,0.03,keywords,0.9656513787526847,2.26773992057733
24,0.5,0.03,keywords,0.9544224096447492,2.440684599640173
24,0.5,0.03,keywords,0.9476887746653391,2.5173955053469794
24,0.5,0.03,keywords,0.9103515625984394,2.2094438790605833
24,0.5,0.03,keywords,0.8880842037193298,2.373920428673154
24,0.5,0.03,keywords,0.9137950955670044,2.495075127306716
24,0.5,0.03,keywords,0.8923198928899035,2.174494882432231
24,0.5,0.03,keywords,0.917954451675812,2.36110202225321
24,0.5,0.03,keywords,0.898695182042221,2.344523901107543
24,0.5,0.03,keywords,0.8991619610570251,2.085019768436304
24,0.5,0.03,keywords,0.8254139478556922,2.077313972456164
24,0.5,0.03,keywords,0.90737156709898,2.1843805127458005
24,0.5,0.03,keywords,0.8926036962089908,2.1689152275857593
24,0.5,0.03,keywords,0.8791160830927414,2.112408677548781
24,0.5,0.03,keywords,0.8120100103070841,2.1340116932667366
24,0.5,0.03,keywords,0.8787159887846444,2.1553519487299795
24,0.5,0.03,keywords,0.8259491272166135,2.1512323559030633
24,0.5,0.03,keywords,0.8039052147089468,2.1158705740953696
24,0.5,0.03,keywords,0.8265433883236668,2.395472012510113
24,0.5,0.03,keywords,0.8086908329126026,2.166466545627554
24,0.5,0.03,keywords,0.7084459639461685,2.2089601455282013
24,0.5,0.03,keywords,0.7555246269136773,2.3608863537849616
24,0.5,0.03,keywords,0.7551923884478567,2.023968230106191
24,0.5,0.03,keywords,0.7198951106713596,2.1449741851352195
24,0.5,0.03,keywords,0.7430101212859289,2.199313694258596
24,0.5,0.03,keywords,0.735042090720981,2.483110923155958
24,0.5,0.03,keywords,0.7323940751341967,2.1267448661215265
24,0.5,0.03,keywords,0.7561064194022351,1.8791846302162933
24,0.5,0.03,keywords,0.7417785102674299,1.8720726900258193
24,0.5,0.03,keywords,0.7447282891808895,2.245730191630239
24,0.5,0.03,keywords,0.6600553557415358,2.197426163601129
24,0.5,0.03,keywords,0.7089303461937797,2.133165150122858
24,0.5,0.03,keywords,0.6895274477447014,2.2355338217897778
24,0.5,0.03,keywords,0.6794469599093184,2.180478332065642
