architecture,dropout,lr,node_features,train_mse,test_mse
8,0.3,0.03,keywords,329.2663635601266,327.8263269866583
8,0.3,0.03,keywords,318.09597927482326,317.43227617944007
8,0.3,0.03,keywords,306.3888124390058,306.04456013901154
8,0.3,0.03,keywords,292.4337371687249,292.11793818455595
8,0.3,0.03,keywords,276.88309578962605,277.2433784811996
8,0.3,0.03,keywords,259.4164411234226,260.0424263676101
8,0.3,0.03,keywords,241.36993527011575,239.41025986237196
8,0.3,0.03,keywords,219.38492511559554,222.01176143116592
8,0.3,0.03,keywords,199.57009257520818,200.26992618759851
8,0.3,0.03,keywords,178.45387983638284,181.40792744116933
8,0.3,0.03,keywords,155.73886213899164,158.89211052214137
8,0.3,0.03,keywords,134.32395470869784,138.09019806081034
8,0.3,0.03,keywords,111.32637343681242,115.96418202929394
8,0.3,0.03,keywords,94.91946912523791,96.7874525965549
8,0.3,0.03,keywords,75.64096506463912,77.19783234661622
8,0.3,0.03,keywords,59.066308206744395,60.94547434749347
8,0.3,0.03,keywords,46.63511734014294,48.84981040191996
8,0.3,0.03,keywords,38.46018705393637,42.023754030135635
8,0.3,0.03,keywords,32.50590442746407,33.61587792756331
8,0.3,0.03,keywords,30.012509405445737,33.88057396125406
8,0.3,0.03,keywords,33.045502835637855,31.58219715254228
8,0.3,0.03,keywords,35.891488749627285,33.61064588435962
8,0.3,0.03,keywords,40.451787805248536,37.36482913287418
8,0.3,0.03,keywords,42.73011460408932,40.063375769212335
8,0.3,0.03,keywords,46.710887657906326,44.53919140515783
8,0.3,0.03,keywords,46.89534156485969,41.60719710560186
8,0.3,0.03,keywords,46.7313475679836,40.96648442000927
8,0.3,0.03,keywords,43.81981177828484,43.21076944454783
8,0.3,0.03,keywords,37.47992895925066,35.46265593075913
8,0.3,0.03,keywords,34.966871442660796,33.522223889245275
8,0.3,0.03,keywords,29.504653575827156,31.70616661276863
8,0.3,0.03,keywords,27.87693235534789,28.339741543399988
8,0.3,0.03,keywords,24.876767860668167,26.842571492423374
8,0.3,0.03,keywords,22.522003113938638,23.213502095018534
8,0.3,0.03,keywords,21.48875590596024,21.98842147293081
8,0.3,0.03,keywords,21.91873038995807,22.13127124146583
8,0.3,0.03,keywords,20.88700847760849,24.964878323964115
8,0.3,0.03,keywords,21.804268552299348,25.56900002598609
8,0.3,0.03,keywords,22.431942893879004,25.029789801367766
8,0.3,0.03,keywords,23.11128746431292,26.69016267243279
8,0.3,0.03,keywords,22.698371842201087,26.073917977176034
8,0.3,0.03,keywords,22.914862730630777,25.954065771094136
8,0.3,0.03,keywords,23.871974136059332,24.099124449755955
8,0.3,0.03,keywords,21.99909907580735,22.460021633716256
8,0.3,0.03,keywords,21.044858228260363,24.447978815593046
8,0.3,0.03,keywords,20.007278787097853,22.94380110236851
8,0.3,0.03,keywords,18.704528872307776,22.06240309006639
8,0.3,0.03,keywords,17.793686737767146,20.66984000711063
8,0.3,0.03,keywords,17.927248787675044,18.998185808597345
8,0.3,0.03,keywords,17.148607917601883,19.577153852758066
8,0.3,0.03,keywords,16.844919966002994,18.95807543181431
8,0.3,0.03,keywords,16.239118761001027,17.223651909878228
8,0.3,0.03,keywords,14.907188336001605,17.926642959877153
8,0.3,0.03,keywords,15.643748565169467,16.386902562591658
8,0.3,0.03,keywords,15.741312672676141,19.092637545386875
8,0.3,0.03,keywords,16.299395873681046,17.66235386407241
8,0.3,0.03,keywords,15.014263773484561,16.62641157564723
8,0.3,0.03,keywords,14.967572056254447,17.286367326394974
8,0.3,0.03,keywords,15.62963400982796,16.855306042250078
8,0.3,0.03,keywords,14.933422057116756,17.759732748972667
8,0.3,0.03,keywords,15.202827324762337,16.320830871721597
8,0.3,0.03,keywords,13.779579986116774,18.4751198046176
8,0.3,0.03,keywords,13.78206050796661,17.303508738406684
8,0.3,0.03,keywords,12.970268556087268,15.109593397603735
8,0.3,0.03,keywords,12.95321238635096,13.650167730259067
8,0.3,0.03,keywords,12.38062051278632,14.687747922610265
8,0.3,0.03,keywords,12.06269320852869,15.765958232481779
8,0.3,0.03,keywords,12.851421924538185,13.809838255286355
8,0.3,0.03,keywords,11.680050139890637,15.390899661954403
8,0.3,0.03,keywords,12.728707995706637,15.603033755360345
8,0.3,0.03,keywords,11.899650868050143,14.233501456604271
8,0.3,0.03,keywords,11.801341785815017,15.271667178208718
8,0.3,0.03,keywords,11.267115836564987,13.775965524822588
8,0.3,0.03,keywords,11.254201157454773,14.601893313355928
8,0.3,0.03,keywords,10.959088747297272,14.60825409261485
8,0.3,0.03,keywords,10.964531474876058,14.700475579229927
8,0.3,0.03,keywords,10.806886772755622,13.51762723237512
8,0.3,0.03,keywords,10.64990163836518,12.58576903180561
8,0.3,0.03,keywords,11.324001207698029,13.773206819187019
8,0.3,0.03,keywords,10.493613446989063,14.171407187806864
8,0.3,0.03,keywords,10.239419272531446,13.031799456766215
8,0.3,0.03,keywords,10.366961986035896,13.303650277330771
8,0.3,0.03,keywords,9.211821333709993,12.335839631266936
8,0.3,0.03,keywords,9.95057172798908,12.115979655041222
8,0.3,0.03,keywords,9.845396854036217,13.761765384970538
8,0.3,0.03,keywords,9.566049621507787,12.88690734867869
8,0.3,0.03,keywords,9.015016247227916,11.58689519727564
8,0.3,0.03,keywords,9.30792488150748,12.499808674536016
8,0.3,0.03,keywords,8.9035445755096,12.00288636197203
8,0.3,0.03,keywords,9.102436509480592,11.79955683203327
8,0.3,0.03,keywords,8.657436340373302,11.130709867426555
8,0.3,0.03,keywords,8.96426102272142,11.337744281226465
8,0.3,0.03,keywords,8.43553220137637,11.161990593583079
8,0.3,0.03,keywords,8.210433052230158,10.757292139903187
8,0.3,0.03,keywords,7.624693899264688,11.291517537183868
8,0.3,0.03,keywords,8.08887126902407,10.928746507565364
8,0.3,0.03,keywords,7.685692354728591,12.823978377932894
8,0.3,0.03,keywords,7.397608641660683,10.818203104923043
8,0.3,0.03,keywords,7.589078081302279,10.568720005460559
8,0.3,0.03,keywords,7.671252296742153,11.579168110347988
8,0.3,0.03,keywords,7.114191852529671,10.581886082620027
8,0.3,0.03,keywords,7.197820053210166,10.595092479047297
8,0.3,0.03,keywords,7.170486893848084,11.312050965647888
8,0.3,0.03,keywords,7.428792383671276,10.606888911581683
8,0.3,0.03,keywords,6.846265424007693,9.605132262497778
8,0.3,0.03,keywords,6.674978384563973,10.294625393139762
8,0.3,0.03,keywords,6.75097918883696,8.560965132776921
8,0.3,0.03,keywords,6.178061754848534,8.696119193268771
8,0.3,0.03,keywords,6.833568857415238,9.48305587635764
8,0.3,0.03,keywords,6.1908757422276794,8.839100698017216
8,0.3,0.03,keywords,6.171320929878251,10.174470371210605
8,0.3,0.03,keywords,6.399439079077564,8.801742237577383
8,0.3,0.03,keywords,5.842107427967639,8.613817493153668
