architecture,dropout,lr,node_features,train_mse,test_mse
16,0.0,0.01,keywords,331.4447098585711,329.1154844984621
16,0.0,0.01,keywords,326.94898910361195,324.6224053508072
16,0.0,0.01,keywords,322.9734430398912,320.69104383384763
16,0.0,0.01,keywords,319.11433945225355,316.83649393908473
16,0.0,0.01,keywords,314.99868449220446,312.7340831800464
16,0.0,0.01,keywords,310.5099573518616,308.25930093081945
16,0.0,0.01,keywords,305.63547037339276,303.40292464778287
16,0.0,0.01,keywords,300.3851252317035,298.1834196168686
16,0.0,0.01,keywords,294.7659413903632,292.59796604985945
16,0.0,0.01,keywords,288.7812447442596,286.64910159698553
16,0.0,0.01,keywords,282.4368880790614,280.34016174285654
16,0.0,0.01,keywords,275.7390426466239,273.67402554050574
16,0.0,0.01,keywords,268.6959114610969,266.66040064022064
16,0.0,0.01,keywords,261.31583926152865,259.3111999685528
16,0.0,0.01,keywords,253.6097026994855,251.63577549101538
16,0.0,0.01,keywords,245.59036545189593,243.6503080387033
16,0.0,0.01,keywords,237.27486604622158,235.36936023840673
16,0.0,0.01,keywords,228.68074119951234,226.81240962749538
16,0.0,0.01,keywords,219.82887118598651,218.00178801086713
16,0.0,0.01,keywords,210.74305219978,208.96148019235017
16,0.0,0.01,keywords,201.4503607133355,199.7187236648659
16,0.0,0.01,keywords,191.98038277127182,190.30340958109144
16,0.0,0.01,keywords,182.36544089733007,180.7482111370521
16,0.0,0.01,keywords,172.64044379307188,171.08849062573725
16,0.0,0.01,keywords,162.8429412297395,161.36211822971075
16,0.0,0.01,keywords,153.01278557881136,151.60910933818622
16,0.0,0.01,keywords,143.19270108246909,141.87168050877136
16,0.0,0.01,keywords,133.42712938749878,132.1937692495388
16,0.0,0.01,keywords,123.76213658661044,122.62095284432188
16,0.0,0.01,keywords,114.24589772589859,113.20014339542544
16,0.0,0.01,keywords,104.92792206040204,103.9790644615772
16,0.0,0.01,keywords,95.85855219530222,95.00734678682254
16,0.0,0.01,keywords,87.08841311121749,86.3347475938947
16,0.0,0.01,keywords,78.6676166857449,78.0103692957981
16,0.0,0.01,keywords,70.64542961996328,70.08264613240947
