architecture,dropout,lr,node_features,train_mse,test_mse
24,0.5,0.01,keywords,331.0182373315731,331.70749230281854
24,0.5,0.01,keywords,326.5558089682169,327.38938020729677
24,0.5,0.01,keywords,322.01023324037374,322.93341341417846
24,0.5,0.01,keywords,317.6102726197297,318.47080763941614
24,0.5,0.01,keywords,312.258734764781,313.3978842401518
24,0.5,0.01,keywords,306.7399899985991,307.6643648264514
24,0.5,0.01,keywords,300.33986422668795,302.08089040430565
24,0.5,0.01,keywords,293.77363490659286,295.87285523772897
24,0.5,0.01,keywords,286.6357721948421,288.5326702132279
24,0.5,0.01,keywords,278.13416857780396,280.7115845597345
24,0.5,0.01,keywords,270.6073937367165,272.5202740392224
24,0.5,0.01,keywords,261.21995338825553,263.3801815913927
24,0.5,0.01,keywords,251.80537866358492,255.29779107644595
24,0.5,0.01,keywords,240.72445991666396,243.7552075787003
24,0.5,0.01,keywords,231.02212608943523,231.56972540430627
24,0.5,0.01,keywords,219.68542907123634,224.92598482449694
24,0.5,0.01,keywords,208.1168183286138,212.5575676600415
24,0.5,0.01,keywords,195.84758119285578,200.24361451882064
24,0.5,0.01,keywords,183.86228262388173,187.45725773346317
24,0.5,0.01,keywords,172.190768332701,176.742819355816
24,0.5,0.01,keywords,158.71868363363285,162.14673489876165
24,0.5,0.01,keywords,146.1284211138454,149.31605430195233
24,0.5,0.01,keywords,134.73789529555805,140.15170148964177
24,0.5,0.01,keywords,120.91463186681584,123.03601291787037
24,0.5,0.01,keywords,110.1868983636887,116.25323089914306
24,0.5,0.01,keywords,101.44801001876428,104.3792798675038
24,0.5,0.01,keywords,88.6805822726791,91.85235461977626
24,0.5,0.01,keywords,77.88450998936672,78.81499087318896
24,0.5,0.01,keywords,71.59236957500663,72.65456670922806
24,0.5,0.01,keywords,62.52699604310722,62.2254873604371
24,0.5,0.01,keywords,55.5062055275413,58.19083056841017
24,0.5,0.01,keywords,48.35871864377874,52.061514175201715
24,0.5,0.01,keywords,45.025596778223694,47.65473550197578
24,0.5,0.01,keywords,43.5368947810107,46.57328179783962
24,0.5,0.01,keywords,42.66352281602583,45.93934967678845
24,0.5,0.01,keywords,44.77542626838188,44.69861415287741
24,0.5,0.01,keywords,44.36953920294437,41.742030938959545
24,0.5,0.01,keywords,42.227359755925804,43.89035799461307
24,0.5,0.01,keywords,43.665034750192525,44.035581106907614
24,0.5,0.01,keywords,44.47283819709839,46.327050159424324
24,0.5,0.01,keywords,46.353314132416955,47.57288961434334
24,0.5,0.01,keywords,48.09533732958728,44.57393232976581
24,0.5,0.01,keywords,47.098998521473625,43.55973969932811
24,0.5,0.01,keywords,47.11318894203553,46.09219883496656
24,0.5,0.01,keywords,45.81314935050842,44.73946257605637
24,0.5,0.01,keywords,45.349369397306,43.856522474255506
24,0.5,0.01,keywords,41.20052487795994,42.80835825531855
24,0.5,0.01,keywords,41.60084084359394,45.25598752395498
24,0.5,0.01,keywords,39.62974522229902,42.80012521694122
24,0.5,0.01,keywords,37.453684098045514,42.91634108149999
24,0.5,0.01,keywords,38.15076065564532,38.82384318878634
24,0.5,0.01,keywords,33.80749714114248,35.307886870861246
24,0.5,0.01,keywords,32.59001630769173,34.901233900121625
24,0.5,0.01,keywords,35.061133630620986,33.151295786260214
24,0.5,0.01,keywords,33.128052720887666,35.296601309175045
24,0.5,0.01,keywords,32.5346726444281,35.59105640746268
24,0.5,0.01,keywords,33.11275848240349,34.07462236445995
24,0.5,0.01,keywords,30.404694543614575,30.97954002364515
24,0.5,0.01,keywords,32.94659288530859,33.413585607774394
24,0.5,0.01,keywords,31.31501111807147,34.32136871860948
24,0.5,0.01,keywords,31.980986236867306,33.83407811155245
24,0.5,0.01,keywords,33.81793019414106,34.968019107622624
24,0.5,0.01,keywords,29.63734595251045,35.63106502135788
24,0.5,0.01,keywords,28.96054006991491,34.49802453523987
24,0.5,0.01,keywords,30.106365219888783,37.5573602232339
24,0.5,0.01,keywords,28.277143504213957,33.01920960133872
24,0.5,0.01,keywords,29.498917765126404,32.14926830541662
24,0.5,0.01,keywords,29.46329742949534,27.27829191715828
24,0.5,0.01,keywords,28.67405951166486,32.24104703682397
24,0.5,0.01,keywords,28.19047400264237,31.398906406975872
24,0.5,0.01,keywords,26.23873848770815,28.936745699516376
24,0.5,0.01,keywords,26.48786236831433,29.226389698428672
24,0.5,0.01,keywords,25.429209379532907,29.16228044024575
24,0.5,0.01,keywords,24.925915244645775,28.350836104404845
24,0.5,0.01,keywords,24.926432950063397,29.702281339216743
24,0.5,0.01,keywords,26.377609280554193,30.296396818585894
24,0.5,0.01,keywords,24.468329734458045,27.501814791507616
24,0.5,0.01,keywords,24.510840818899982,25.62576260821426
24,0.5,0.01,keywords,24.132436941878485,25.641417932032617
24,0.5,0.01,keywords,23.422803881037513,25.956319151394858
24,0.5,0.01,keywords,25.105857220846445,27.7068954222814
24,0.5,0.01,keywords,22.97418398898186,26.65023603749227
24,0.5,0.01,keywords,22.48298665435202,23.75421878968908
24,0.5,0.01,keywords,22.571988154772455,26.501001034512385
