architecture,dropout,lr,node_features,train_mse,test_mse
24,0.5,0.01,overview,336.4032517065298,335.5832175691363
24,0.5,0.01,overview,324.93232751566853,323.4972069399083
24,0.5,0.01,overview,314.457325589774,313.12987479397106
24,0.5,0.01,overview,303.8311944772341,301.1100065931429
24,0.5,0.01,overview,291.183626632347,290.2723734989861
24,0.5,0.01,overview,278.5724671266526,277.2517639604251
24,0.5,0.01,overview,263.1448652747181,261.96279488423363
24,0.5,0.01,overview,248.80439608662513,245.94744921731362
24,0.5,0.01,overview,232.13376853966477,229.42788650719203
24,0.5,0.01,overview,214.98887024753074,211.39602462888033
24,0.5,0.01,overview,198.16424564554723,190.3965252850842
24,0.5,0.01,overview,179.81387649573878,172.89004334077123
24,0.5,0.01,overview,162.4905221932063,154.79950072473878
24,0.5,0.01,overview,145.31040846022563,138.95086397553752
24,0.5,0.01,overview,127.31968681503865,122.09752010066961
24,0.5,0.01,overview,112.9021685056628,109.82901398552248
24,0.5,0.01,overview,98.21746986022218,90.77599627461728
24,0.5,0.01,overview,86.00875903832514,84.79617030674801
24,0.5,0.01,overview,79.03265255816983,69.85595506475893
24,0.5,0.01,overview,67.88079140200512,63.566941339101284
24,0.5,0.01,overview,66.28684066318328,63.830029520226354
24,0.5,0.01,overview,66.0723691827427,61.15443825132023
24,0.5,0.01,overview,68.13769403734995,65.2479487363869
24,0.5,0.01,overview,70.76102417295064,59.38095654985355
24,0.5,0.01,overview,79.10219709558534,74.09468642862606
24,0.5,0.01,overview,78.02439152504108,75.91033945210843
24,0.5,0.01,overview,81.09920390109804,76.66329673814325
24,0.5,0.01,overview,78.95024239381114,67.45182619664249
24,0.5,0.01,overview,71.29249876372,70.8952569358715
24,0.5,0.01,overview,78.33238198478954,81.78336535806106
24,0.5,0.01,overview,75.25479870396289,71.29606479082483
24,0.5,0.01,overview,67.58775635259083,63.00301962635453
24,0.5,0.01,overview,63.26286978566044,57.50034208107985
24,0.5,0.01,overview,58.407154658248054,57.53388144178783
24,0.5,0.01,overview,59.340413771384725,64.44752297554373
24,0.5,0.01,overview,55.54316388041761,52.63341386421029
24,0.5,0.01,overview,55.39652489515349,54.70213417792261
24,0.5,0.01,overview,55.69221512433885,52.429404985436165
24,0.5,0.01,overview,52.75685990502334,52.681278097671026
24,0.5,0.01,overview,54.92654998755016,49.06818013340618
24,0.5,0.01,overview,53.90692936758162,47.21305806058556
24,0.5,0.01,overview,52.710893533046054,55.275075111059394
24,0.5,0.01,overview,52.1688816045632,50.92270934226588
24,0.5,0.01,overview,53.88812640712543,47.72470077015639
