architecture,dropout,lr,node_features,train_mse,test_mse
16,0.0,0.03,overview,323.37568424207615,324.5032314180914
16,0.0,0.03,overview,300.7616574446756,301.55804475861044
16,0.0,0.03,overview,273.66768508445176,274.2466092653413
16,0.0,0.03,overview,240.34487298564486,240.69069191891086
16,0.0,0.03,overview,202.59251624820723,202.6212944345824
16,0.0,0.03,overview,162.5464792350562,162.1570895456246
16,0.0,0.03,overview,123.01420424305414,122.07456260761295
16,0.0,0.03,overview,87.57324461735256,85.9203091831646
16,0.0,0.03,overview,60.50381849428513,57.958801545473776
16,0.0,0.03,overview,46.23462199290512,42.63371742994627
16,0.0,0.03,overview,47.47029560939971,42.75573342042343
16,0.0,0.03,overview,61.24381438268396,55.618877888532985
16,0.0,0.03,overview,77.09519530013827,71.07538711757414
16,0.0,0.03,overview,84.85716915541397,79.03815325582032
16,0.0,0.03,overview,82.03536854549498,76.84085167727619
16,0.0,0.03,overview,71.80804232465681,67.43385435997753
16,0.0,0.03,overview,58.8918606462013,55.36069283463772
16,0.0,0.03,overview,47.22144549050095,44.454549967962414
16,0.0,0.03,overview,39.094515740465134,36.96789120679955
16,0.0,0.03,overview,35.12928244880754,33.511112607693434
16,0.0,0.03,overview,34.67377544919777,33.44640425930098
16,0.0,0.03,overview,36.40791695155366,35.477977495690745
16,0.0,0.03,overview,38.90631100610735,38.206788987552585
16,0.0,0.03,overview,41.010542206840576,40.49853548913694
16,0.0,0.03,overview,41.98464831204887,41.63777817048773
16,0.0,0.03,overview,41.51668809959487,41.32982653820862
16,0.0,0.03,overview,39.64710814604778,39.62994039863758
16,0.0,0.03,overview,36.677484225562075,36.852722309966936
16,0.0,0.03,overview,33.07972999767389,33.481464072227496
16,0.0,0.03,overview,29.405050294926326,30.07659649009044
16,0.0,0.03,overview,26.18613983552246,27.176714851481442
16,0.0,0.03,overview,23.83239733705523,25.192043558739236
16,0.0,0.03,overview,22.532630981111105,24.30515566272486
16,0.0,0.03,overview,22.196564988971936,24.410972417362977
16,0.0,0.03,overview,22.47273630585241,25.134662998145867
16,0.0,0.03,overview,22.86058224942915,25.946153694554493
16,0.0,0.03,overview,22.8873223870086,26.341918997006932
16,0.0,0.03,overview,22.274427052075048,26.01764886143373
