architecture,dropout,lr,node_features,train_mse,test_mse
8,0.0,0.01,overview,327.6935770708512,324.04005331025434
8,0.0,0.01,overview,324.2463066653588,320.8074081713201
8,0.0,0.01,overview,320.9186750595539,317.5777198655896
8,0.0,0.01,overview,316.51878577280286,313.3555440252952
8,0.0,0.01,overview,311.0388236517472,308.0472770621757
8,0.0,0.01,overview,304.6791481175109,301.90407182447024
8,0.0,0.01,overview,297.5880509649249,295.04826397584077
8,0.0,0.01,overview,289.83590058489085,287.5508123232227
8,0.0,0.01,overview,281.4503211060828,279.43427931418455
8,0.0,0.01,overview,272.454881324603,270.7253617565196
8,0.0,0.01,overview,262.8755130526569,261.4462116666999
8,0.0,0.01,overview,252.7429164820798,251.6262340222154
8,0.0,0.01,overview,242.0942425884321,241.29971465046324
8,0.0,0.01,overview,230.9740151353702,230.50785357652921
8,0.0,0.01,overview,219.4345250683768,219.29910515519668
8,0.0,0.01,overview,207.53664748356812,207.7303136364179
8,0.0,0.01,overview,195.35005392775952,195.86686640746183
8,0.0,0.01,overview,182.9536379343227,183.78281861383886
8,0.0,0.01,overview,170.43566083386077,171.56118022352373
8,0.0,0.01,overview,157.89369478568557,159.2938957753206
8,0.0,0.01,overview,145.43430747205235,147.08158923304396
8,0.0,0.01,overview,133.17241785467692,135.0330085897233
8,0.0,0.01,overview,121.23023535319925,123.26406682230422
8,0.0,0.01,overview,109.73567630038416,111.89642931916032
8,0.0,0.01,overview,98.82013333816046,101.05547263644463
8,0.0,0.01,overview,88.61545923020711,90.86751668762048
8,0.0,0.01,overview,79.25002272732509,81.45619019023972
8,0.0,0.01,overview,70.84371093793258,72.93780991350769
8,0.0,0.01,overview,63.501806274552585,65.41570159274016
8,0.0,0.01,overview,57.30777931051318,58.973493224166376
8,0.0,0.01,overview,52.315239102713,53.66759544167448
8,0.0,0.01,overview,48.53959281280126,49.51936994311876
8,0.0,0.01,overview,45.950385562958466,46.507874169665484
8,0.0,0.01,overview,44.46576059722072,44.56450508460515
8,0.0,0.01,overview,43.95084660160492,43.57120861312989
