architecture,dropout,lr,node_features,train_mse,test_mse
24,0.3,0.03,overview,333.7619088186585,336.1899597521392
24,0.3,0.03,overview,290.35599962523054,293.00626005123627
24,0.3,0.03,overview,242.2516840147676,246.61316836192594
24,0.3,0.03,overview,186.99270123620576,189.5102898013106
24,0.3,0.03,overview,131.0929899001083,134.82530259189684
24,0.3,0.03,overview,82.58162468389723,91.28665998569679
24,0.3,0.03,overview,56.802869192933,61.25424753501537
24,0.3,0.03,overview,60.437458732544776,64.25233722025935
24,0.3,0.03,overview,83.86276116223904,94.0944811408893
24,0.3,0.03,overview,102.66118633893281,101.28555262446943
24,0.3,0.03,overview,93.56521414894597,106.01259120480752
24,0.3,0.03,overview,81.66519811952503,87.58018732532221
24,0.3,0.03,overview,62.35610472875889,63.991100133437044
24,0.3,0.03,overview,52.95808864666886,51.45824983400065
24,0.3,0.03,overview,43.587785933891645,48.828067913619414
24,0.3,0.03,overview,42.79805237577805,49.184842896668734
24,0.3,0.03,overview,48.55324052127816,52.17523657493966
24,0.3,0.03,overview,52.62147448281325,57.267877306457265
24,0.3,0.03,overview,54.28840516017248,58.702496933434844
24,0.3,0.03,overview,55.11493855766867,57.379295578387556
24,0.3,0.03,overview,52.21749711628792,53.870455885819375
24,0.3,0.03,overview,45.58568027437913,50.11930176608858
24,0.3,0.03,overview,40.56894556718154,43.754161208492896
24,0.3,0.03,overview,34.335557682615324,39.627953019518706
24,0.3,0.03,overview,29.403654773359893,35.65795453193828
24,0.3,0.03,overview,27.144721845324344,36.3160657273529
24,0.3,0.03,overview,28.121897691071258,29.513668041434823
24,0.3,0.03,overview,30.076278037480936,38.264054496965024
24,0.3,0.03,overview,30.889576999259578,34.39770125995089
24,0.3,0.03,overview,32.24949184810261,36.34271792990117
24,0.3,0.03,overview,30.71992806039842,35.15184239286512
24,0.3,0.03,overview,25.75566075932354,31.123151802858974
24,0.3,0.03,overview,23.86958289082336,29.980356257863626
24,0.3,0.03,overview,21.730903300264373,25.264610638326637
24,0.3,0.03,overview,20.53334213454671,23.61175514103643
24,0.3,0.03,overview,21.081659152067708,24.14273393688024
24,0.3,0.03,overview,20.894437537907606,25.34400963009169
24,0.3,0.03,overview,20.924776220430903,24.692526935383185
24,0.3,0.03,overview,21.23484468092888,25.46005993631281
24,0.3,0.03,overview,19.57727976189183,25.078598143992657
24,0.3,0.03,overview,18.984525688321547,23.41989744577866
24,0.3,0.03,overview,16.346470819425548,20.304030507775238
24,0.3,0.03,overview,17.23060028837139,21.609544130243343
24,0.3,0.03,overview,16.33262515913866,21.39509395557433
24,0.3,0.03,overview,15.943947350949456,20.5268236874655
24,0.3,0.03,overview,15.771658927857935,20.122539258455827
24,0.3,0.03,overview,16.231659269669663,20.057868279088133
24,0.3,0.03,overview,16.791418088032486,18.06146335912893
24,0.3,0.03,overview,15.89712416890743,20.62688534335444
24,0.3,0.03,overview,14.370194178806742,19.431948530582414
24,0.3,0.03,overview,14.864484843106007,18.021214300093682
24,0.3,0.03,overview,14.515091881965965,18.396081234294822
24,0.3,0.03,overview,14.114682204522357,19.186551905856557
24,0.3,0.03,overview,13.136535465112445,18.438054547423896
24,0.3,0.03,overview,13.773455554974973,17.444828839826354
24,0.3,0.03,overview,13.502088028677328,17.255661784245913
24,0.3,0.03,overview,13.98370237271391,17.01436101267519
24,0.3,0.03,overview,12.89170194060685,17.283134842586716
24,0.3,0.03,overview,12.88304798786787,13.817351974073524
24,0.3,0.03,overview,11.618376287567008,14.69739307739542
24,0.3,0.03,overview,12.097960445789548,15.910039019381157
24,0.3,0.03,overview,11.674290123696712,16.0472120193658
24,0.3,0.03,overview,11.503828686048939,15.918605736565604
24,0.3,0.03,overview,11.112640840225223,15.02623339632302
24,0.3,0.03,overview,11.41240960107361,15.118486229581952
24,0.3,0.03,overview,11.446666941336627,15.400953731800083
24,0.3,0.03,overview,10.524689518226053,12.793690635175567
24,0.3,0.03,overview,10.349829981869126,13.838094168481243
24,0.3,0.03,overview,10.264152380630568,13.980795763405112
24,0.3,0.03,overview,9.608376034898058,13.892043056909019
24,0.3,0.03,overview,9.97850263250942,15.054326705449224
24,0.3,0.03,overview,9.33018573486079,13.36171445872342
24,0.3,0.03,overview,9.287714448088085,12.901743007606438
24,0.3,0.03,overview,8.552116861196067,12.323005121004078
24,0.3,0.03,overview,8.82544645217844,12.60061033221503
24,0.3,0.03,overview,8.484747324955443,12.923685676146722
24,0.3,0.03,overview,8.642055369429844,13.07814698822885
24,0.3,0.03,overview,8.138768767628044,12.419110235362783
24,0.3,0.03,overview,7.729439391872455,10.42157918648112
24,0.3,0.03,overview,7.820475674459551,11.536549642111247
24,0.3,0.03,overview,8.070286193863112,12.111755017963008
24,0.3,0.03,overview,7.879791155230797,12.48045544768398
24,0.3,0.03,overview,7.257212799876232,11.795286388170835
24,0.3,0.03,overview,6.855895299205532,10.95140633337343
24,0.3,0.03,overview,7.46179532065013,12.653570731341317
24,0.3,0.03,overview,7.140496398066156,10.807256320343923
24,0.3,0.03,overview,7.033680561664149,11.570091317502307
24,0.3,0.03,overview,6.374431058507401,10.147760396301077
24,0.3,0.03,overview,6.658433114588671,11.247678950865373
24,0.3,0.03,overview,6.11695025877508,9.656636855488085
24,0.3,0.03,overview,6.156102827069118,10.474927828344597
24,0.3,0.03,overview,6.284641404206549,9.270455196735757
24,0.3,0.03,overview,5.862761610086039,9.826615356178078
24,0.3,0.03,overview,5.478780009618362,8.979649629703832
24,0.3,0.03,overview,5.303976474252806,10.062724042087464
24,0.3,0.03,overview,5.262997241574211,9.357574550237674
24,0.3,0.03,overview,5.350860886629194,9.705570151542954
24,0.3,0.03,overview,5.161598061477827,8.290345784284296
24,0.3,0.03,overview,4.694592365571656,8.896952474988503
24,0.3,0.03,overview,4.676939864410878,8.534326708331589
24,0.3,0.03,overview,4.652118416163284,8.889661965225377
24,0.3,0.03,overview,4.747362207470466,8.555647476319624
24,0.3,0.03,overview,4.293165357400142,7.91949202520298
24,0.3,0.03,overview,4.3221985843466255,7.480753101869537
24,0.3,0.03,overview,4.189419451528841,8.436712933474984
24,0.3,0.03,overview,4.141387570452003,7.617183430742798
24,0.3,0.03,overview,3.8588763818704117,7.818202209641544
24,0.3,0.03,overview,3.720491975319659,7.726313210613414
24,0.3,0.03,overview,3.6703967055201603,7.5036046187075245
24,0.3,0.03,overview,3.6011097702590944,7.99349975289194
24,0.3,0.03,overview,3.4829952535297672,7.284505836742382
24,0.3,0.03,overview,3.418328150108508,6.827530190194274
24,0.3,0.03,overview,3.122941610831458,6.820847999487917
24,0.3,0.03,overview,3.113939215169921,7.104572065760434
24,0.3,0.03,overview,2.969948835752285,6.631888315770103
24,0.3,0.03,overview,2.8432959010667034,6.797311589162451
24,0.3,0.03,overview,2.921556873978307,5.884763792662504
24,0.3,0.03,overview,2.8331060767052785,6.702662056969047
24,0.3,0.03,overview,2.5368123621634346,6.343183237454234
24,0.3,0.03,overview,2.3716675568720595,6.601970551473058
24,0.3,0.03,overview,2.3121230464006475,6.538183920985037
24,0.3,0.03,overview,2.299358956858615,6.371232091596201
24,0.3,0.03,overview,2.1791994862258184,5.72104423204771
24,0.3,0.03,overview,2.217006548224093,5.901882685788213
24,0.3,0.03,overview,1.9939451068183172,6.017237715984248
24,0.3,0.03,overview,2.029028236971759,5.817103066907486
24,0.3,0.03,overview,1.928712427583263,5.050459714596241
24,0.3,0.03,overview,1.9227345768944644,4.880973753117104
24,0.3,0.03,overview,1.957615317275009,5.025919880590447
24,0.3,0.03,overview,1.7922039434507528,4.639404587512292
24,0.3,0.03,overview,1.771975494363371,4.747902978418306
24,0.3,0.03,overview,1.765120909861955,4.913078144232783
24,0.3,0.03,overview,1.700849006891417,5.241583330668732
24,0.3,0.03,overview,1.6136628918092648,5.098824540203364
24,0.3,0.03,overview,1.694735693286207,4.73679995689705
24,0.3,0.03,overview,1.7080190593854319,4.88492592669195
24,0.3,0.03,overview,1.491215915822557,4.367899103723236
24,0.3,0.03,overview,1.5716062931362875,4.900056801294834
24,0.3,0.03,overview,1.4720687179629575,4.488197974083285
24,0.3,0.03,overview,1.4807274248725082,3.7586300548557916
24,0.3,0.03,overview,1.5720084346814338,4.077719868657231
24,0.3,0.03,overview,1.355505013053708,4.728398602881341
24,0.3,0.03,overview,1.29738222762711,4.643788340859275
24,0.3,0.03,overview,1.3122870774396527,3.922729402383008
24,0.3,0.03,overview,1.3059762504811319,4.385477899218388
24,0.3,0.03,overview,1.429283518078561,3.6910369394834928
24,0.3,0.03,overview,1.2588503998661922,3.770591785794361
24,0.3,0.03,overview,1.374898321464831,4.232479264563957
24,0.3,0.03,overview,1.1789027584010554,3.944576630730043
24,0.3,0.03,overview,1.2772995666223688,3.6302305446891556
24,0.3,0.03,overview,1.1578040999284847,3.9113334721504285
24,0.3,0.03,overview,1.194169954600451,3.919106788674796
24,0.3,0.03,overview,1.1254472739933026,3.3776943685165115
24,0.3,0.03,overview,1.1538176894501024,3.672898597690011
24,0.3,0.03,overview,1.0950734559432294,3.5950023143164795
24,0.3,0.03,overview,1.0082803391050423,3.439842350959479
24,0.3,0.03,overview,1.0604951319290152,3.472519100996691
